"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","HI","COICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","HI","DFACB"," 1439"," 5524"," 5678"," 4456"," 6563"," 4919"," 3361"," 2480"," 3664"," 3600"," 4208"," 4782"," 4209"," 4329"," 5390"," 4842"," 7270"," 9040"," 10492"," 22640"," 19405"," 21455"," 15083"," 7268"," 8176"," 18548"," 17889"," 9016"," 17937"," 19182"," 20374"," 24473"," 16661"," 15579"," 18755"," 15613"," 11218"," 7695"," 7229"," 12051"," 9470"," 14287"," 19372"," 30179"," 31181"," 22263"," 19653"," 36131"," 15772"," 18057"," 23224"," 19691"," 18903"," 17666"," 9188"
"2014F","HI","DFACP"," 247"," 948"," 975"," 765"," 1127"," 844"," 577"," 426"," 629"," 618"," 722"," 821"," 723"," 743"," 925"," 831"," 1248"," 1552"," 1801"," 3887"," 3331"," 3683"," 2589"," 1248"," 1404"," 3184"," 3071"," 1548"," 3079"," 3293"," 3498"," 4201"," 2860"," 2674"," 3223"," 2683"," 1928"," 1322"," 1242"," 2071"," 1627"," 2455"," 3329"," 5186"," 5359"," 3827"," 3387"," 6246"," 2729"," 3124"," 4019"," 3409"," 3274"," 3060"," 1591"
"2014F","HI","DFCCB"," 277"," 328"," 303"," 344"," 392"," 416"," 462"," 420"," 521"," 714"," 1012"," 826"," 759"," 749"," 548"," 491"," 538"," 708"," 726"," 1533"," 2317"," 1034"," 319"," 575"," 674"," 768"," 1068"," 2385"," 3273"," 2920"," 2636"," 3552"," 2901"," 2414"," 2265"," 1998"," 1302"," 2282"," 1225"," 1512"," 1271"," 793"," 1805"," 1644"," 2220"," 2237"," 2274"," 1630"," 1277"," 1574"," 1528"," 1730"," 1539"," 1474"," 1866"
"2014F","HI","DFCCP"," 48"," 56"," 52"," 59"," 67"," 71"," 79"," 72"," 89"," 123"," 174"," 142"," 130"," 129"," 94"," 84"," 92"," 122"," 125"," 263"," 398"," 178"," 55"," 99"," 116"," 132"," 183"," 409"," 562"," 501"," 453"," 610"," 498"," 414"," 389"," 343"," 224"," 392"," 211"," 260"," 218"," 136"," 310"," 282"," 382"," 384"," 392"," 282"," 221"," 272"," 265"," 299"," 266"," 255"," 323"
"2014F","HI","DFEIB"," 218"," 239"," 264"," 312"," 343"," 355"," 381"," 403"," 447"," 496"," 557"," 590"," 1554"," 1433"," 2053"," 2498"," 2605"," 3198"," 4517"," 4632"," 5171"," 4539"," 3523"," 3772"," 4812"," 4378"," 4798"," 6228"," 7420"," 8333"," 10562"," 9958"," 12657"," 12640"," 12618"," 12870"," 13520"," 13398"," 14042"," 14867"," 16148"," 17312"," 23199"," 13367"," 14464"," 15035"," 14236"," 13380"," 12712"," 13008"," 12978"," 13075"," 12607"," 12003"," 11867"
"2014F","HI","DFEIP"," 37"," 41"," 45"," 54"," 59"," 61"," 65"," 69"," 77"," 85"," 96"," 101"," 267"," 246"," 352"," 429"," 447"," 549"," 776"," 795"," 888"," 779"," 605"," 647"," 826"," 752"," 824"," 1069"," 1274"," 1431"," 1813"," 1710"," 2173"," 2170"," 2168"," 2211"," 2323"," 2302"," 2413"," 2555"," 2775"," 2975"," 3987"," 2297"," 2486"," 2584"," 2453"," 2313"," 2199"," 2250"," 2246"," 2264"," 2183"," 2079"," 2055"
"2014F","HI","DFICB"," 3225"," 3595"," 3288"," 2819"," 2960"," 3697"," 3816"," 3731"," 3635"," 4512"," 4086"," 3752"," 3816"," 4185"," 3372"," 3512"," 3196"," 3735"," 5037"," 9437"," 7976"," 8037"," 7550"," 1932"," 2265"," 2665"," 3196"," 3830"," 4163"," 3028"," 4222"," 4014"," 4002"," 3895"," 3142"," 3191"," 2766"," 3624"," 3400"," 2487"," 2751"," 2751"," 2673"," 2557"," 2367"," 2977"," 2648"," 2607"," 2003"," 2334"," 1883"," 1974"," 2168"," 1876"," 2265"
"2014F","HI","DFICP"," 554"," 617"," 565"," 484"," 508"," 635"," 655"," 641"," 624"," 775"," 701"," 644"," 655"," 718"," 579"," 603"," 549"," 641"," 865"," 1620"," 1369"," 1380"," 1296"," 332"," 389"," 458"," 549"," 658"," 715"," 520"," 725"," 689"," 687"," 669"," 540"," 548"," 475"," 623"," 584"," 427"," 473"," 473"," 459"," 439"," 407"," 512"," 456"," 451"," 347"," 404"," 326"," 342"," 376"," 325"," 392"
"2014F","HI","DFRCB"," 2"," 3"," 2"," 3"," 3"," 3"," 4"," 3"," 4"," 6"," 8"," 6"," 6"," 6"," 4"," 4"," 4"," 5"," 6"," 12"," 6"," 6"," 0"," 4"," 4"," 2"," 4"," 4"," 9"," 2"," 2"," 2"," 2"," 11"," 10"," 10"," 1"," 3"," 2"," 2"," 2"," 2"," 2"," 2"," 2"," 1"," 19"," 19"," 30"," 16"," 1"," 1"," 0"," 0"," 0"
"2014F","HI","DFRCP"," 0"," 0"," 0"," 0"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 2"," 1"," 1"," 0"," 1"," 1"," 0"," 1"," 1"," 2"," 0"," 0"," 0"," 0"," 2"," 2"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 3"," 5"," 3"," 0"," 0"," 0"," 0"," 0"
"2014F","HI","DFTCB"," 5161"," 9689"," 9535"," 7933"," 10260"," 9391"," 8024"," 7038"," 8271"," 9327"," 9871"," 9955"," 10344"," 10702"," 11367"," 11346"," 13614"," 16686"," 20778"," 38255"," 34875"," 35070"," 26476"," 13550"," 15931"," 26361"," 26955"," 21464"," 32802"," 33465"," 37796"," 41999"," 36224"," 34539"," 36790"," 33682"," 28808"," 27002"," 25899"," 30919"," 29642"," 35144"," 47051"," 47748"," 50233"," 42513"," 38830"," 53766"," 31794"," 34990"," 39613"," 36470"," 35217"," 33020"," 25187"
"2014F","HI","DFTCP"," 886"," 1663"," 1637"," 1362"," 1761"," 1612"," 1378"," 1208"," 1420"," 1601"," 1695"," 1709"," 1776"," 1837"," 1951"," 1948"," 2337"," 2865"," 3567"," 6567"," 5987"," 6021"," 4545"," 2326"," 2735"," 4526"," 4627"," 3685"," 5631"," 5745"," 6489"," 7210"," 6219"," 5929"," 6321"," 5787"," 4950"," 4640"," 4451"," 5314"," 5094"," 6040"," 8086"," 8206"," 8634"," 7307"," 6691"," 9294"," 5501"," 6053"," 6856"," 6314"," 6099"," 5719"," 4362"
"2014F","HI","DFTXB"," 4943"," 9449"," 9271"," 7621"," 9917"," 9036"," 7643"," 6635"," 7824"," 8831"," 9315"," 9365"," 8790"," 9269"," 9314"," 8849"," 11009"," 13489"," 16260"," 33623"," 29705"," 30532"," 22953"," 9778"," 11119"," 21983"," 22157"," 15236"," 25383"," 25132"," 27234"," 32041"," 23566"," 21899"," 24173"," 20813"," 15288"," 13604"," 11856"," 16052"," 13494"," 17832"," 23852"," 34381"," 35769"," 27479"," 24594"," 40386"," 19083"," 21982"," 26636"," 23395"," 22610"," 21017"," 13320"
"2014F","HI","DFTXP"," 849"," 1622"," 1592"," 1308"," 1703"," 1551"," 1312"," 1139"," 1343"," 1516"," 1599"," 1608"," 1509"," 1591"," 1599"," 1519"," 1890"," 2316"," 2791"," 5772"," 5099"," 5242"," 3940"," 1679"," 1909"," 3774"," 3804"," 2616"," 4358"," 4315"," 4675"," 5501"," 4046"," 3759"," 4153"," 3576"," 2627"," 2337"," 2037"," 2759"," 2319"," 3064"," 4099"," 5908"," 6148"," 4723"," 4238"," 6981"," 3301"," 3802"," 4610"," 4050"," 3916"," 3640"," 2307"
"2014F","HI","DKEIB"," 218"," 239"," 264"," 312"," 343"," 355"," 381"," 403"," 447"," 496"," 557"," 590"," 1554"," 1433"," 2053"," 2498"," 2605"," 3198"," 4517"," 4632"," 5171"," 4539"," 3523"," 3772"," 4812"," 4378"," 4798"," 6228"," 7420"," 8333"," 10562"," 9958"," 12657"," 12640"," 12618"," 12870"," 13520"," 13398"," 14042"," 14867"," 16148"," 17312"," 23199"," 13367"," 14464"," 15035"," 14236"," 13380"," 12712"," 13008"," 12978"," 13075"," 12607"," 12003"," 11867"
"2014F","HI","DKEIP"," 37"," 41"," 45"," 54"," 59"," 61"," 65"," 69"," 77"," 85"," 96"," 101"," 267"," 246"," 352"," 429"," 447"," 549"," 776"," 795"," 888"," 779"," 605"," 647"," 826"," 752"," 824"," 1069"," 1274"," 1431"," 1813"," 1710"," 2173"," 2170"," 2168"," 2211"," 2323"," 2302"," 2413"," 2555"," 2775"," 2975"," 3987"," 2297"," 2486"," 2584"," 2453"," 2313"," 2199"," 2250"," 2246"," 2264"," 2183"," 2079"," 2055"
"2014F","HI","ELEXB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
