"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","GA","CLTXB"," 23633"," 21264"," 21201"," 20925"," 22292"," 20687"," 27144"," 24733"," 19590"," 17944"," 15032"," 13405"," 11400"," 11553"," 8433"," 11400"," 13790"," 16040"," 15703"," 13983"," 17056"," 27522"," 26936"," 35194"," 39971"," 40024"," 45089"," 49971"," 53541"," 51551"," 56701"," 53021"," 45892"," 43721"," 49182"," 50589"," 49963"," 51749"," 49887"," 49793"," 51253"," 51565"," 47456"," 45538"," 45626"," 44709"," 40739"," 38939"," 36738"," 26762"," 31952"," 29462"," 21892"," 18799"," 21251"
"2014F","GA","CLTXP"," 940"," 846"," 844"," 833"," 887"," 825"," 1089"," 998"," 792"," 734"," 633"," 572"," 489"," 494"," 364"," 485"," 580"," 681"," 663"," 581"," 701"," 1132"," 1101"," 1424"," 1617"," 1613"," 1808"," 1997"," 2142"," 2079"," 2255"," 2109"," 1825"," 1742"," 1961"," 2008"," 1988"," 2062"," 1989"," 1985"," 1999"," 2005"," 1833"," 1761"," 1778"," 1749"," 1587"," 1514"," 1453"," 1051"," 1253"," 1168"," 859"," 736"," 821"
"2014F","GA","COICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","GA","COICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","GA","DFACB"," 15098"," 13492"," 17606"," 25702"," 25795"," 24332"," 27381"," 30370"," 37804"," 41202"," 45128"," 49970"," 54219"," 67464"," 66409"," 60178"," 63374"," 70508"," 71902"," 77139"," 82337"," 85058"," 84721"," 94063"," 98676"," 106043"," 109664"," 123456"," 133519"," 128089"," 128552"," 130414"," 132279"," 145531"," 149382"," 158887"," 192508"," 174011"," 174891"," 186687"," 196706"," 206220"," 197074"," 209800"," 222233"," 248718"," 238273"," 224895"," 189676"," 180689"," 191521"," 183756"," 166532"," 181014"," 185059"
"2014F","GA","DFACP"," 2592"," 2316"," 3023"," 4412"," 4428"," 4177"," 4701"," 5214"," 6490"," 7073"," 7747"," 8579"," 9308"," 11582"," 11401"," 10331"," 10880"," 12104"," 12344"," 13243"," 14135"," 14602"," 14544"," 16148"," 16940"," 18205"," 18826"," 21194"," 22922"," 21990"," 22069"," 22389"," 22709"," 24984"," 25667"," 27300"," 33077"," 29899"," 30055"," 32082"," 33804"," 35439"," 33867"," 36054"," 38197"," 42750"," 41060"," 38876"," 32816"," 31256"," 33147"," 31814"," 28842"," 31350"," 32050"
"2014F","GA","DFCCB"," 2172"," 2156"," 2538"," 2141"," 2227"," 3510"," 4031"," 5071"," 4416"," 4201"," 4152"," 5092"," 6031"," 6224"," 5566"," 4960"," 8365"," 7007"," 5241"," 5050"," 1838"," 7148"," 6063"," 12590"," 14807"," 10054"," 6444"," 6679"," 8021"," 6312"," 8793"," 5815"," 7030"," 7043"," 6702"," 8455"," 6727"," 5056"," 4166"," 7047"," 7202"," 9376"," 5973"," 5477"," 6268"," 4908"," 4719"," 4829"," 4362"," 5389"," 6196"," 6278"," 8594"," 8949"," 9196"
"2014F","GA","DFCCP"," 373"," 370"," 436"," 367"," 382"," 603"," 692"," 871"," 758"," 721"," 713"," 874"," 1035"," 1069"," 955"," 851"," 1436"," 1203"," 900"," 867"," 315"," 1227"," 1041"," 2161"," 2542"," 1726"," 1106"," 1147"," 1377"," 1084"," 1510"," 998"," 1207"," 1209"," 1152"," 1453"," 1156"," 869"," 716"," 1211"," 1238"," 1611"," 1027"," 941"," 1077"," 844"," 813"," 835"," 755"," 932"," 1072"," 1087"," 1488"," 1550"," 1593"
"2014F","GA","DFEIB"," 8"," 16"," 7"," 9"," 12"," 11"," 7"," 24"," 85"," 103"," 337"," 3015"," 6016"," 15013"," 19022"," 6272"," 11852"," 14059"," 7471"," 1275"," 2419"," 2169"," 1510"," 1253"," 985"," 1368"," 984"," 895"," 1833"," 1855"," 1271"," 1129"," 1162"," 1959"," 1728"," 2246"," 3253"," 2668"," 8149"," 6196"," 5870"," 3158"," 2568"," 3574"," 1453"," 1670"," 790"," 919"," 950"," 1097"," 1155"," 934"," 746"," 749"," 1980"
"2014F","GA","DFEIP"," 1"," 3"," 1"," 2"," 2"," 2"," 1"," 4"," 15"," 18"," 58"," 518"," 1033"," 2577"," 3266"," 1077"," 2035"," 2414"," 1283"," 219"," 415"," 372"," 259"," 215"," 169"," 235"," 169"," 154"," 315"," 318"," 218"," 194"," 199"," 336"," 297"," 386"," 559"," 458"," 1400"," 1065"," 1009"," 543"," 441"," 614"," 250"," 287"," 136"," 159"," 164"," 190"," 200"," 162"," 129"," 130"," 343"
"2014F","GA","DFICB"," 11901"," 14464"," 15361"," 11949"," 11970"," 20611"," 24675"," 28837"," 25193"," 25676"," 23380"," 25476"," 27879"," 28045"," 24026"," 20719"," 31475"," 29095"," 24785"," 21640"," 23262"," 16841"," 13788"," 17545"," 20635"," 23760"," 25869"," 23842"," 22678"," 25706"," 28155"," 23144"," 18946"," 23847"," 22482"," 29040"," 31915"," 28359"," 30526"," 36218"," 37678"," 45971"," 38149"," 37966"," 35882"," 39833"," 34217"," 33191"," 27257"," 27671"," 28978"," 27397"," 30463"," 30403"," 31539"
"2014F","GA","DFICP"," 2043"," 2483"," 2637"," 2051"," 2055"," 3538"," 4236"," 4951"," 4325"," 4408"," 4014"," 4374"," 4786"," 4815"," 4125"," 3557"," 5403"," 4995"," 4255"," 3715"," 3993"," 2891"," 2367"," 3012"," 3543"," 4079"," 4441"," 4093"," 3893"," 4413"," 4833"," 3973"," 3253"," 4094"," 3863"," 4990"," 5484"," 4873"," 5246"," 6224"," 6475"," 7900"," 6556"," 6525"," 6167"," 6846"," 5896"," 5737"," 4716"," 4787"," 5015"," 4743"," 5276"," 5265"," 5462"
"2014F","GA","DFRCB"," 762"," 756"," 890"," 750"," 781"," 1231"," 1413"," 1778"," 1548"," 1472"," 1455"," 1785"," 2114"," 2182"," 1951"," 1739"," 2932"," 2456"," 1837"," 1770"," 3365"," 1069"," 947"," 1310"," 1540"," 2299"," 2365"," 2280"," 1719"," 1728"," 1729"," 1203"," 1203"," 1463"," 730"," 955"," 878"," 460"," 544"," 318"," 417"," 354"," 320"," 225"," 234"," 242"," 178"," 164"," 187"," 160"," 123"," 141"," 57"," 133"," 73"
"2014F","GA","DFRCP"," 131"," 130"," 153"," 129"," 134"," 211"," 243"," 305"," 266"," 253"," 250"," 306"," 363"," 375"," 335"," 298"," 503"," 422"," 315"," 304"," 578"," 184"," 163"," 225"," 264"," 395"," 406"," 391"," 295"," 297"," 297"," 207"," 206"," 251"," 125"," 164"," 151"," 79"," 93"," 55"," 72"," 61"," 55"," 39"," 40"," 42"," 31"," 28"," 32"," 28"," 21"," 24"," 10"," 23"," 13"
"2014F","GA","DFTCB"," 29941"," 30884"," 36402"," 40551"," 40785"," 49695"," 57508"," 66079"," 69045"," 72654"," 74452"," 85338"," 96260"," 118928"," 116974"," 93867"," 117999"," 123125"," 111236"," 106874"," 113220"," 112284"," 107029"," 126760"," 136644"," 143524"," 145325"," 157152"," 167770"," 163690"," 168500"," 161705"," 160620"," 179843"," 181024"," 199582"," 235282"," 210554"," 218275"," 236466"," 247872"," 265080"," 244084"," 257043"," 266070"," 295370"," 278177"," 263998"," 222433"," 215006"," 227972"," 218507"," 206392"," 221249"," 227847"
"2014F","GA","DFTCP"," 5140"," 5302"," 6249"," 6962"," 7002"," 8531"," 9873"," 11344"," 11853"," 12473"," 12781"," 14650"," 16525"," 20417"," 20081"," 16115"," 20257"," 21137"," 19096"," 18347"," 19437"," 19276"," 18374"," 21761"," 23458"," 24639"," 24949"," 26979"," 28802"," 28101"," 28927"," 27760"," 27574"," 30874"," 31104"," 34292"," 40426"," 36178"," 37511"," 40637"," 42597"," 45554"," 41946"," 44173"," 45732"," 50768"," 47937"," 45635"," 38483"," 37192"," 39455"," 37830"," 35745"," 38318"," 39461"
