"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","MT","DFACB"," 16537"," 15853"," 15581"," 14678"," 15755"," 15589"," 17246"," 11305"," 13726"," 15433"," 17592"," 18153"," 19850"," 22332"," 24849"," 22336"," 23890"," 23584"," 25928"," 27909"," 27721"," 22332"," 22517"," 23916"," 23778"," 24068"," 22890"," 23765"," 24165"," 23970"," 23258"," 22463"," 25277"," 25961"," 29682"," 31368"," 28435"," 33281"," 31133"," 32212"," 33818"," 36079"," 35020"," 29387"," 36286"," 44197"," 47134"," 52141"," 46556"," 43089"," 43191"," 45807"," 41844"," 44773"," 41626"
"2014F","MT","DFACP"," 2839"," 2721"," 2675"," 2520"," 2705"," 2676"," 2961"," 1941"," 2356"," 2649"," 3020"," 3116"," 3408"," 3834"," 4266"," 3835"," 4101"," 4049"," 4451"," 4791"," 4759"," 3834"," 3866"," 4106"," 4082"," 4132"," 3930"," 4080"," 4149"," 4115"," 3993"," 3856"," 4339"," 4457"," 5100"," 5390"," 4886"," 5718"," 5350"," 5536"," 5812"," 6200"," 6018"," 5050"," 6237"," 7597"," 8122"," 9013"," 8055"," 7454"," 7475"," 7931"," 7247"," 7754"," 7209"
"2014F","MT","DFCCB"," 1730"," 2215"," 2214"," 2167"," 2063"," 1835"," 1890"," 1300"," 1655"," 1914"," 1650"," 2628"," 2887"," 3272"," 3587"," 3893"," 4276"," 4072"," 4344"," 4464"," 2013"," 2214"," 1069"," 6433"," 5445"," 4499"," 2176"," 1585"," 1055"," 1119"," 898"," 955"," 815"," 993"," 928"," 593"," 1331"," 941"," 663"," 826"," 830"," 1145"," 799"," 1004"," 1713"," 948"," 1248"," 1011"," 1323"," 841"," 604"," 712"," 615"," 603"," 493"
"2014F","MT","DFCCP"," 297"," 380"," 380"," 372"," 354"," 315"," 324"," 223"," 284"," 329"," 283"," 451"," 496"," 562"," 616"," 668"," 734"," 699"," 746"," 766"," 346"," 380"," 183"," 1104"," 935"," 772"," 373"," 272"," 181"," 192"," 154"," 164"," 140"," 170"," 159"," 102"," 229"," 162"," 114"," 142"," 143"," 197"," 137"," 173"," 294"," 163"," 215"," 175"," 229"," 145"," 105"," 123"," 106"," 104"," 85"
"2014F","MT","DFEIB"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 1"," 6"," 2"," 0"," 17"," 153"," 13"," 8"," 21"," 27"," 22"," 102"," 342"," 224"," 178"," 180"," 455"," 223"," 144"," 258"," 366"," 352"," 368"," 260"," 209"," 288"," 259"," 330"," 359"," 290"," 235"," 213"," 238"," 11"," 149"," 162"," 189"," 105"," 144"," 120"," 81"," 101"," 96"," 163"," 81"," 109"," 263"
"2014F","MT","DFEIP"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 3"," 26"," 2"," 1"," 4"," 5"," 4"," 17"," 59"," 39"," 31"," 31"," 78"," 38"," 25"," 44"," 63"," 60"," 63"," 45"," 36"," 49"," 44"," 57"," 62"," 50"," 40"," 37"," 41"," 2"," 26"," 28"," 32"," 18"," 25"," 21"," 14"," 17"," 17"," 28"," 14"," 19"," 45"
"2014F","MT","DFICB"," 8738"," 10726"," 12575"," 12662"," 13581"," 9862"," 12366"," 6020"," 7118"," 7996"," 7419"," 10196"," 10851"," 12073"," 14058"," 14525"," 17045"," 16832"," 13834"," 16234"," 11212"," 11320"," 8131"," 18483"," 15644"," 30244"," 11463"," 9360"," 8578"," 15279"," 16184"," 16709"," 12470"," 14004"," 11160"," 13287"," 14951"," 14095"," 11375"," 11534"," 11079"," 11099"," 10717"," 14588"," 18835"," 20471"," 21315"," 25883"," 24989"," 21965"," 12417"," 13700"," 14826"," 14960"," 13947"
"2014F","MT","DFICP"," 1500"," 1841"," 2159"," 2174"," 2331"," 1693"," 2123"," 1033"," 1222"," 1373"," 1274"," 1750"," 1863"," 2073"," 2413"," 2494"," 2926"," 2890"," 2375"," 2787"," 1925"," 1943"," 1396"," 3173"," 2686"," 5192"," 1968"," 1607"," 1473"," 2623"," 2778"," 2868"," 2141"," 2404"," 1917"," 2283"," 2569"," 2422"," 1955"," 1982"," 1904"," 1907"," 1842"," 2507"," 3237"," 3519"," 3673"," 4474"," 4323"," 3800"," 2149"," 2372"," 2568"," 2591"," 2416"
"2014F","MT","DFRCB"," 1524"," 1951"," 1950"," 1908"," 1817"," 1616"," 1664"," 1144"," 1457"," 1685"," 1453"," 2314"," 2542"," 2881"," 3159"," 3428"," 3765"," 3586"," 3826"," 3931"," 2452"," 1592"," 2050"," 2617"," 2215"," 1802"," 1895"," 1282"," 1243"," 2011"," 1697"," 1671"," 1048"," 1365"," 928"," 1266"," 1894"," 3986"," 2352"," 1310"," 988"," 989"," 713"," 1138"," 1086"," 985"," 1139"," 1138"," 1433"," 666"," 629"," 572"," 539"," 460"," 366"
"2014F","MT","DFRCP"," 262"," 335"," 335"," 328"," 312"," 277"," 286"," 196"," 250"," 289"," 249"," 397"," 436"," 495"," 542"," 589"," 646"," 616"," 657"," 675"," 421"," 273"," 352"," 449"," 380"," 309"," 325"," 220"," 213"," 345"," 291"," 287"," 180"," 234"," 159"," 218"," 325"," 685"," 404"," 225"," 170"," 170"," 122"," 196"," 187"," 169"," 196"," 197"," 248"," 115"," 109"," 99"," 93"," 80"," 63"
