"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","CO","CLTXP"," 1719"," 1888"," 1843"," 1971"," 1925"," 2023"," 2008"," 1785"," 1961"," 1726"," 1889"," 1523"," 1891"," 1917"," 1754"," 1893"," 1723"," 1852"," 1631"," 1832"," 1857"," 1719"," 1236"," 811"," 982"," 947"," 878"," 829"," 773"," 707"," 787"," 803"," 794"," 818"," 880"," 748"," 381"," 793"," 409"," 531"," 507"," 602"," 431"," 557"," 515"," 432"," 352"," 246"," 522"," 425"," 605"," 288"," 291"," 344"," 380"
"2014F","CO","COICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 91"," 86"," 84"," 37"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","CO","COICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 16"," 15"," 15"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","CO","DFACB"," 12501"," 13527"," 12596"," 15376"," 12909"," 10268"," 12719"," 11876"," 15823"," 16769"," 15464"," 17448"," 20755"," 23669"," 26044"," 24987"," 28381"," 31730"," 33338"," 44375"," 38178"," 30264"," 35678"," 36233"," 35240"," 36563"," 34434"," 35167"," 36763"," 37785"," 40100"," 41290"," 38793"," 46423"," 47520"," 50454"," 50128"," 45527"," 59231"," 63698"," 66538"," 75877"," 78590"," 85725"," 75483"," 76952"," 81134"," 83233"," 77130"," 79271"," 84356"," 82733"," 82620"," 80401"," 85777"
"2014F","CO","DFACP"," 2146"," 2322"," 2162"," 2640"," 2216"," 1763"," 2184"," 2039"," 2716"," 2879"," 2655"," 2995"," 3563"," 4063"," 4471"," 4290"," 4872"," 5447"," 5723"," 7618"," 6554"," 5196"," 6125"," 6220"," 6050"," 6277"," 5911"," 6037"," 6311"," 6487"," 6884"," 7088"," 6660"," 7970"," 8165"," 8669"," 8613"," 7822"," 10179"," 10947"," 11435"," 13040"," 13506"," 14732"," 12974"," 13226"," 13981"," 14388"," 13344"," 13712"," 14599"," 14324"," 14309"," 13925"," 14856"
"2014F","CO","DFCCB"," 715"," 742"," 581"," 524"," 330"," 435"," 552"," 978"," 1051"," 827"," 814"," 951"," 1059"," 1214"," 1432"," 1370"," 1382"," 1410"," 1403"," 1616"," 1972"," 1813"," 877"," 4761"," 4030"," 3551"," 2189"," 4978"," 5396"," 2958"," 2576"," 2772"," 4016"," 3883"," 5982"," 4089"," 4262"," 5192"," 5048"," 4726"," 3521"," 3680"," 2891"," 1818"," 1880"," 3637"," 3817"," 2586"," 2915"," 8272"," 5826"," 5859"," 4585"," 4398"," 4732"
"2014F","CO","DFCCP"," 123"," 127"," 100"," 90"," 57"," 75"," 95"," 168"," 180"," 142"," 140"," 163"," 182"," 208"," 246"," 235"," 237"," 242"," 241"," 277"," 339"," 311"," 151"," 817"," 692"," 610"," 376"," 855"," 926"," 508"," 442"," 476"," 689"," 667"," 1028"," 703"," 732"," 892"," 867"," 812"," 605"," 632"," 497"," 312"," 323"," 625"," 658"," 447"," 504"," 1431"," 1008"," 1014"," 794"," 762"," 820"
"2014F","CO","DFEIB"," 56"," 54"," 46"," 36"," 27"," 21"," 24"," 26"," 60"," 122"," 127"," 182"," 294"," 793"," 1417"," 3605"," 2598"," 1357"," 1992"," 2681"," 1591"," 1130"," 1111"," 839"," 487"," 661"," 557"," 527"," 334"," 408"," 291"," 206"," 280"," 163"," 190"," 163"," 204"," 221"," 497"," 411"," 1105"," 1967"," 303"," 410"," 177"," 251"," 253"," 373"," 210"," 142"," 214"," 248"," 134"," 105"," 172"
"2014F","CO","DFEIP"," 10"," 9"," 8"," 6"," 5"," 4"," 4"," 4"," 10"," 21"," 22"," 31"," 50"," 136"," 243"," 619"," 446"," 233"," 342"," 460"," 273"," 194"," 191"," 144"," 84"," 113"," 96"," 90"," 57"," 70"," 50"," 35"," 48"," 28"," 33"," 28"," 35"," 38"," 85"," 71"," 190"," 338"," 52"," 70"," 30"," 43"," 44"," 65"," 36"," 25"," 37"," 43"," 23"," 18"," 30"
"2014F","CO","DFICB"," 10300"," 10434"," 10065"," 9848"," 10014"," 11616"," 12629"," 13369"," 14213"," 13177"," 12979"," 16678"," 16716"," 18934"," 20722"," 19918"," 20960"," 21678"," 21214"," 19597"," 23203"," 17300"," 15751"," 21060"," 17825"," 11964"," 18611"," 13812"," 19549"," 15513"," 15799"," 16574"," 20947"," 18552"," 15337"," 15999"," 17796"," 17801"," 19589"," 18541"," 19052"," 19609"," 19392"," 17881"," 19027"," 21284"," 24779"," 27936"," 34666"," 20581"," 21093"," 22632"," 22977"," 24244"," 28343"
"2014F","CO","DFICP"," 1768"," 1791"," 1728"," 1691"," 1719"," 1994"," 2168"," 2295"," 2440"," 2262"," 2228"," 2863"," 2870"," 3250"," 3557"," 3419"," 3598"," 3722"," 3642"," 3364"," 3983"," 2970"," 2704"," 3615"," 3060"," 2054"," 3195"," 2371"," 3356"," 2663"," 2712"," 2845"," 3596"," 3185"," 2635"," 2749"," 3058"," 3059"," 3366"," 3186"," 3274"," 3370"," 3333"," 3073"," 3270"," 3658"," 4270"," 4829"," 5998"," 3560"," 3651"," 3918"," 3979"," 4199"," 4909"
"2014F","CO","DFRCB"," 860"," 892"," 698"," 629"," 397"," 522"," 664"," 1175"," 1263"," 994"," 978"," 1142"," 1272"," 1459"," 1721"," 1646"," 1660"," 1694"," 1686"," 1942"," 456"," 314"," 337"," 795"," 673"," 554"," 340"," 307"," 280"," 229"," 160"," 127"," 104"," 169"," 125"," 203"," 260"," 300"," 108"," 57"," 361"," 327"," 144"," 66"," 95"," 51"," 55"," 44"," 48"," 66"," 61"," 84"," 77"," 78"," 164"
