"Daily electric load curve in ISO-New England,",,,,,
"January 1, 2011-October 31, 2011 ",,,,,
megawatts ,,,,,
Year,Month,Day,Hour,Week Day,Load
11,10,11,1,Tuesday,11025
11,10,11,2,Tuesday,10470
11,10,11,3,Tuesday,10149
11,10,11,4,Tuesday,10020
11,10,11,5,Tuesday,10259
11,10,11,6,Tuesday,11213
11,10,11,7,Tuesday,13151
11,10,11,8,Tuesday,14247
11,10,11,9,Tuesday,14712
11,10,11,10,Tuesday,15073
11,10,11,11,Tuesday,15376
11,10,11,12,Tuesday,15601
11,10,11,13,Tuesday,15664
11,10,11,14,Tuesday,15772
11,10,11,15,Tuesday,15698
11,10,11,16,Tuesday,15565
11,10,11,17,Tuesday,15508
11,10,11,18,Tuesday,15583
11,10,11,19,Tuesday,16383
11,10,11,20,Tuesday,16377
11,10,11,21,Tuesday,15587
11,10,11,22,Tuesday,14403
11,10,11,23,Tuesday,12891
11,10,11,24,Tuesday,11522
11,10,12,1,Wednesday,10615
11,10,12,2,Wednesday,10118
11,10,12,3,Wednesday,9882
11,10,12,4,Wednesday,9835
11,10,12,5,Wednesday,10099
11,10,12,6,Wednesday,11097
11,10,12,7,Wednesday,13093
11,10,12,8,Wednesday,14205
11,10,12,9,Wednesday,14579
11,10,12,10,Wednesday,14862
11,10,12,11,Wednesday,15096
11,10,12,12,Wednesday,15151
11,10,12,13,Wednesday,15100
11,10,12,14,Wednesday,15128
11,10,12,15,Wednesday,14995
11,10,12,16,Wednesday,14939
11,10,12,17,Wednesday,15091
11,10,12,18,Wednesday,15583
11,10,12,19,Wednesday,16356
11,10,12,20,Wednesday,16247
11,10,12,21,Wednesday,15510
11,10,12,22,Wednesday,14372
11,10,12,23,Wednesday,12863
11,10,12,24,Wednesday,11501
11,10,13,1,Thursday,10646
11,10,13,2,Thursday,10189
11,10,13,3,Thursday,9939
11,10,13,4,Thursday,9906
11,10,13,5,Thursday,10191
11,10,13,6,Thursday,11216
11,10,13,7,Thursday,13274
11,10,13,8,Thursday,14701
11,10,13,9,Thursday,15140
11,10,13,10,Thursday,15449
11,10,13,11,Thursday,15752
11,10,13,12,Thursday,15856
11,10,13,13,Thursday,15809
11,10,13,14,Thursday,15799
11,10,13,15,Thursday,15657
11,10,13,16,Thursday,15544
11,10,13,17,Thursday,15619
11,10,13,18,Thursday,15986
11,10,13,19,Thursday,16597
11,10,13,20,Thursday,16451
11,10,13,21,Thursday,15741
11,10,13,22,Thursday,14649
11,10,13,23,Thursday,13156
11,10,13,24,Thursday,11824
11,10,14,1,Friday,10891
11,10,14,2,Friday,10392
11,10,14,3,Friday,10102
11,10,14,4,Friday,10047
11,10,14,5,Friday,10314
11,10,14,6,Friday,11303
11,10,14,7,Friday,13333
11,10,14,8,Friday,14709
11,10,14,9,Friday,15235
11,10,14,10,Friday,15660
11,10,14,11,Friday,16015
11,10,14,12,Friday,16195
11,10,14,13,Friday,16230
11,10,14,14,Friday,16253
11,10,14,15,Friday,16151
11,10,14,16,Friday,16037
11,10,14,17,Friday,16046
11,10,14,18,Friday,16164
11,10,14,19,Friday,16524
11,10,14,20,Friday,16210
11,10,14,21,Friday,15480
11,10,14,22,Friday,14527
11,10,14,23,Friday,13249
11,10,14,24,Friday,11955
11,10,15,1,Saturday,10964
11,10,15,2,Saturday,10303
11,10,15,3,Saturday,9926
11,10,15,4,Saturday,9740
11,10,15,5,Saturday,9765
11,10,15,6,Saturday,10100
11,10,15,7,Saturday,10808
11,10,15,8,Saturday,11604
11,10,15,9,Saturday,12639
11,10,15,10,Saturday,13354
11,10,15,11,Saturday,13699
11,10,15,12,Saturday,13723
11,10,15,13,Saturday,13592
11,10,15,14,Saturday,13401
11,10,15,15,Saturday,13189
11,10,15,16,Saturday,13100
11,10,15,17,Saturday,13294
11,10,15,18,Saturday,13687
11,10,15,19,Saturday,14499
11,10,15,20,Saturday,14413
11,10,15,21,Saturday,13911
11,10,15,22,Saturday,13202
11,10,15,23,Saturday,12224
11,10,15,24,Saturday,11226
11,10,16,1,Sunday,10410
11,10,16,2,Sunday,9848
11,10,16,3,Sunday,9534
11,10,16,4,Sunday,9396
11,10,16,5,Sunday,9394
11,10,16,6,Sunday,9595
11,10,16,7,Sunday,10074
11,10,16,8,Sunday,10678
11,10,16,9,Sunday,11687
11,10,16,10,Sunday,12478
11,10,16,11,Sunday,12865
11,10,16,12,Sunday,13094
11,10,16,13,Sunday,13167
11,10,16,14,Sunday,13072
11,10,16,15,Sunday,13001
11,10,16,16,Sunday,13044
11,10,16,17,Sunday,13340
11,10,16,18,Sunday,13857
11,10,16,19,Sunday,14857
11,10,16,20,Sunday,14874
11,10,16,21,Sunday,14354
11,10,16,22,Sunday,13277
11,10,16,23,Sunday,12068
11,10,16,24,Sunday,10958
11,10,17,1,Monday,10180
11,10,17,2,Monday,9762
11,10,17,3,Monday,9567
11,10,17,4,Monday,9538
11,10,17,5,Monday,9852
11,10,17,6,Monday,10900
11,10,17,7,Monday,12960
11,10,17,8,Monday,14121
11,10,17,9,Monday,14475
11,10,17,10,Monday,14746
11,10,17,11,Monday,15029
11,10,17,12,Monday,15135
11,10,17,13,Monday,15110
11,10,17,14,Monday,15121
11,10,17,15,Monday,15005
11,10,17,16,Monday,14896
11,10,17,17,Monday,14992
11,10,17,18,Monday,15350
11,10,17,19,Monday,16260
11,10,17,20,Monday,16161
11,10,17,21,Monday,15450
11,10,17,22,Monday,14248
11,10,17,23,Monday,12758
11,10,17,24,Monday,11393
11,10,18,1,Tuesday,10501
11,10,18,2,Tuesday,10053
11,10,18,3,Tuesday,9788
11,10,18,4,Tuesday,9741
11,10,18,5,Tuesday,10018
11,10,18,6,Tuesday,11044
11,10,18,7,Tuesday,13109
11,10,18,8,Tuesday,14325
11,10,18,9,Tuesday,14633
11,10,18,10,Tuesday,14896
11,10,18,11,Tuesday,15086
11,10,18,12,Tuesday,15149
11,10,18,13,Tuesday,15143
11,10,18,14,Tuesday,15169
11,10,18,15,Tuesday,15024
11,10,18,16,Tuesday,14911
11,10,18,17,Tuesday,14989
11,10,18,18,Tuesday,15307
11,10,18,19,Tuesday,16252
11,10,18,20,Tuesday,16149
11,10,18,21,Tuesday,15404
11,10,18,22,Tuesday,14271
11,10,18,23,Tuesday,12759
11,10,18,24,Tuesday,11430
11,10,19,1,Wednesday,10547
11,10,19,2,Wednesday,10060
11,10,19,3,Wednesday,9822
11,10,19,4,Wednesday,9770
11,10,19,5,Wednesday,10082
11,10,19,6,Wednesday,11109
11,10,19,7,Wednesday,13182
11,10,19,8,Wednesday,14574
11,10,19,9,Wednesday,15017
11,10,19,10,Wednesday,15329
11,10,19,11,Wednesday,15587
11,10,19,12,Wednesday,15693
11,10,19,13,Wednesday,15637
11,10,19,14,Wednesday,15650
11,10,19,15,Wednesday,15532
11,10,19,16,Wednesday,15499
11,10,19,17,Wednesday,15766
11,10,19,18,Wednesday,16290
11,10,19,19,Wednesday,16780
11,10,19,20,Wednesday,16451
11,10,19,21,Wednesday,15669
11,10,19,22,Wednesday,14491
11,10,19,23,Wednesday,13009
11,10,19,24,Wednesday,11665
11,10,20,1,Thursday,10806
11,10,20,2,Thursday,10306
11,10,20,3,Thursday,10044
11,10,20,4,Thursday,9987
11,10,20,5,Thursday,10257
11,10,20,6,Thursday,11299
11,10,20,7,Thursday,13360
11,10,20,8,Thursday,14722
11,10,20,9,Thursday,15114
11,10,20,10,Thursday,15435
11,10,20,11,Thursday,15700
11,10,20,12,Thursday,15777
11,10,20,13,Thursday,15706
11,10,20,14,Thursday,15653
11,10,20,15,Thursday,15380
11,10,20,16,Thursday,15157
11,10,20,17,Thursday,15124
11,10,20,18,Thursday,15354
11,10,20,19,Thursday,16274
11,10,20,20,Thursday,16171
11,10,20,21,Thursday,15501
11,10,20,22,Thursday,14400
11,10,20,23,Thursday,12918
11,10,20,24,Thursday,11573
11,10,21,1,Friday,10664
11,10,21,2,Friday,10135
11,10,21,3,Friday,9850
11,10,21,4,Friday,9770
11,10,21,5,Friday,10028
11,10,21,6,Friday,11006
11,10,21,7,Friday,12997
11,10,21,8,Friday,14148
11,10,21,9,Friday,14518
11,10,21,10,Friday,14799
11,10,21,11,Friday,14989
11,10,21,12,Friday,15027
11,10,21,13,Friday,14951
11,10,21,14,Friday,14906
11,10,21,15,Friday,14719
11,10,21,16,Friday,14534
11,10,21,17,Friday,14547
11,10,21,18,Friday,14860
11,10,21,19,Friday,15579
11,10,21,20,Friday,15335
11,10,21,21,Friday,14710
11,10,21,22,Friday,13860
11,10,21,23,Friday,12713
11,10,21,24,Friday,11529
11,10,22,1,Saturday,10596
11,10,22,2,Saturday,10065
11,10,22,3,Saturday,9761
11,10,22,4,Saturday,9628
11,10,22,5,Saturday,9699
11,10,22,6,Saturday,10072
11,10,22,7,Saturday,10816
11,10,22,8,Saturday,11680
11,10,22,9,Saturday,12704
11,10,22,10,Saturday,13373
11,10,22,11,Saturday,13663
11,10,22,12,Saturday,13670
11,10,22,13,Saturday,13547
11,10,22,14,Saturday,13335
11,10,22,15,Saturday,13155
11,10,22,16,Saturday,13106
11,10,22,17,Saturday,13285
11,10,22,18,Saturday,13753
11,10,22,19,Saturday,14589
11,10,22,20,Saturday,14391
11,10,22,21,Saturday,13901
11,10,22,22,Saturday,13220
11,10,22,23,Saturday,12255
11,10,22,24,Saturday,11251
11,10,23,1,Sunday,10422
11,10,23,2,Sunday,9941
11,10,23,3,Sunday,9636
11,10,23,4,Sunday,9524
11,10,23,5,Sunday,9549
11,10,23,6,Sunday,9798
11,10,23,7,Sunday,10339
11,10,23,8,Sunday,10998
11,10,23,9,Sunday,11988
11,10,23,10,Sunday,12756
11,10,23,11,Sunday,13115
11,10,23,12,Sunday,13306
11,10,23,13,Sunday,13357
11,10,23,14,Sunday,13277
11,10,23,15,Sunday,13178
11,10,23,16,Sunday,13193
11,10,23,17,Sunday,13525
11,10,23,18,Sunday,14273
11,10,23,19,Sunday,15323
11,10,23,20,Sunday,15166
11,10,23,21,Sunday,14594
11,10,23,22,Sunday,13531
11,10,23,23,Sunday,12278
11,10,23,24,Sunday,11154
11,10,24,1,Monday,10379
11,10,24,2,Monday,9979
11,10,24,3,Monday,9826
11,10,24,4,Monday,9867
11,10,24,5,Monday,10243
11,10,24,6,Monday,11408
11,10,24,7,Monday,13603
11,10,24,8,Monday,14827
11,10,24,9,Monday,15090
11,10,24,10,Monday,15240
11,10,24,11,Monday,15390
11,10,24,12,Monday,15402
11,10,24,13,Monday,15272
11,10,24,14,Monday,15213
11,10,24,15,Monday,15025
11,10,24,16,Monday,14905
11,10,24,17,Monday,15065
11,10,24,18,Monday,15729
11,10,24,19,Monday,16758
11,10,24,20,Monday,16508
11,10,24,21,Monday,15748
11,10,24,22,Monday,14583
11,10,24,23,Monday,13047
11,10,24,24,Monday,11729
11,10,25,1,Tuesday,10812
11,10,25,2,Tuesday,10306
11,10,25,3,Tuesday,10081
11,10,25,4,Tuesday,10029
11,10,25,5,Tuesday,10313
11,10,25,6,Tuesday,11413
11,10,25,7,Tuesday,13551
11,10,25,8,Tuesday,14709
11,10,25,9,Tuesday,14899
11,10,25,10,Tuesday,15028
11,10,25,11,Tuesday,15173
11,10,25,12,Tuesday,15192
11,10,25,13,Tuesday,15113
11,10,25,14,Tuesday,15063
11,10,25,15,Tuesday,14881
11,10,25,16,Tuesday,14757
11,10,25,17,Tuesday,14860
11,10,25,18,Tuesday,15380
11,10,25,19,Tuesday,16479
11,10,25,20,Tuesday,16329
11,10,25,21,Tuesday,15639
11,10,25,22,Tuesday,14521
11,10,25,23,Tuesday,13022
11,10,25,24,Tuesday,11665
11,10,26,1,Wednesday,10806
11,10,26,2,Wednesday,10360
11,10,26,3,Wednesday,10149
11,10,26,4,Wednesday,10120
11,10,26,5,Wednesday,10398
11,10,26,6,Wednesday,11485
11,10,26,7,Wednesday,13618
11,10,26,8,Wednesday,14949
11,10,26,9,Wednesday,15206
11,10,26,10,Wednesday,15385
11,10,26,11,Wednesday,15557
11,10,26,12,Wednesday,15611
11,10,26,13,Wednesday,15496
11,10,26,14,Wednesday,15412
11,10,26,15,Wednesday,15298
11,10,26,16,Wednesday,15230
11,10,26,17,Wednesday,15467
11,10,26,18,Wednesday,16148
11,10,26,19,Wednesday,16822
11,10,26,20,Wednesday,16503
11,10,26,21,Wednesday,15832
11,10,26,22,Wednesday,14685
11,10,26,23,Wednesday,13179
11,10,26,24,Wednesday,11771
11,10,27,1,Thursday,10912
11,10,27,2,Thursday,10433
11,10,27,3,Thursday,10202
11,10,27,4,Thursday,10179
11,10,27,5,Thursday,10455
11,10,27,6,Thursday,11529
11,10,27,7,Thursday,13666
11,10,27,8,Thursday,15127
11,10,27,9,Thursday,15446
11,10,27,10,Thursday,15711
11,10,27,11,Thursday,15939
11,10,27,12,Thursday,15997
11,10,27,13,Thursday,15950
11,10,27,14,Thursday,15973
11,10,27,15,Thursday,15896
11,10,27,16,Thursday,15931
11,10,27,17,Thursday,16245
11,10,27,18,Thursday,16909
11,10,27,19,Thursday,17271
11,10,27,20,Thursday,16991
11,10,27,21,Thursday,16412
11,10,27,22,Thursday,15327
11,10,27,23,Thursday,13807
11,10,27,24,Thursday,12456
11,10,28,1,Friday,11527
11,10,28,2,Friday,10976
11,10,28,3,Friday,10746
11,10,28,4,Friday,10701
11,10,28,5,Friday,11018
11,10,28,6,Friday,12117
11,10,28,7,Friday,14246
11,10,28,8,Friday,15385
11,10,28,9,Friday,15565
11,10,28,10,Friday,15655
11,10,28,11,Friday,15668
11,10,28,12,Friday,15547
11,10,28,13,Friday,15285
11,10,28,14,Friday,15105
11,10,28,15,Friday,14870
11,10,28,16,Friday,14702
11,10,28,17,Friday,14832
11,10,28,18,Friday,15491
11,10,28,19,Friday,16397
11,10,28,20,Friday,16118
11,10,28,21,Friday,15581
11,10,28,22,Friday,14760
11,10,28,23,Friday,13637
11,10,28,24,Friday,12414
11,10,29,1,Saturday,11467
11,10,29,2,Saturday,10918
11,10,29,3,Saturday,10634
11,10,29,4,Saturday,10513
11,10,29,5,Saturday,10616
11,10,29,6,Saturday,11040
11,10,29,7,Saturday,11858
11,10,29,8,Saturday,12779
11,10,29,9,Saturday,13777
11,10,29,10,Saturday,14497
11,10,29,11,Saturday,14817
11,10,29,12,Saturday,14950
11,10,29,13,Saturday,15023
11,10,29,14,Saturday,15121
11,10,29,15,Saturday,15200
11,10,29,16,Saturday,15235
11,10,29,17,Saturday,15328
11,10,29,18,Saturday,15600
11,10,29,19,Saturday,15581
11,10,29,20,Saturday,14748
11,10,29,21,Saturday,13797
11,10,29,22,Saturday,12757
11,10,29,23,Saturday,11523
11,10,29,24,Saturday,10267
11,10,30,1,Sunday,9383
11,10,30,2,Sunday,8817
11,10,30,3,Sunday,8494
11,10,30,4,Sunday,8322
11,10,30,5,Sunday,8304
11,10,30,6,Sunday,8485
11,10,30,7,Sunday,8844
11,10,30,8,Sunday,9289
11,10,30,9,Sunday,9935
11,10,30,10,Sunday,10494
11,10,30,11,Sunday,10814
11,10,30,12,Sunday,11055
11,10,30,13,Sunday,11160
11,10,30,14,Sunday,11117
11,10,30,15,Sunday,11070
11,10,30,16,Sunday,11091
11,10,30,17,Sunday,11384
11,10,30,18,Sunday,12126
11,10,30,19,Sunday,13042
11,10,30,20,Sunday,12942
11,10,30,21,Sunday,12551
11,10,30,22,Sunday,11802
11,10,30,23,Sunday,10845
11,10,30,24,Sunday,9993
11,10,31,1,Monday,9416
11,10,31,2,Monday,9136
11,10,31,3,Monday,9031
11,10,31,4,Monday,9070
11,10,31,5,Monday,9376
11,10,31,6,Monday,10280
11,10,31,7,Monday,11950
11,10,31,8,Monday,13019
11,10,31,9,Monday,13362
11,10,31,10,Monday,13506
11,10,31,11,Monday,13556
11,10,31,12,Monday,13490
11,10,31,13,Monday,13395
11,10,31,14,Monday,13293
11,10,31,15,Monday,13134
11,10,31,16,Monday,13091
11,10,31,17,Monday,13329
11,10,31,18,Monday,13877
11,10,31,19,Monday,14335
11,10,31,20,Monday,14118
11,10,31,21,Monday,13846
11,10,31,22,Monday,13104
11,10,31,23,Monday,11905
11,10,31,24,Monday,10773
11,11,1,1,Tuesday,0
11,11,1,2,Tuesday,0
11,11,1,3,Tuesday,0
11,11,1,4,Tuesday,0
11,11,1,5,Tuesday,0
11,11,1,6,Tuesday,0
11,11,1,7,Tuesday,0
11,11,1,8,Tuesday,0
11,11,1,9,Tuesday,0
11,11,1,10,Tuesday,0
11,11,1,11,Tuesday,0
11,11,1,12,Tuesday,0
11,11,1,13,Tuesday,0
11,11,1,14,Tuesday,0
11,11,1,15,Tuesday,0
11,11,1,16,Tuesday,0
11,11,1,17,Tuesday,0
11,11,1,18,Tuesday,0
11,11,1,19,Tuesday,0
11,11,1,20,Tuesday,0
11,11,1,21,Tuesday,0
11,11,1,22,Tuesday,0
11,11,1,23,Tuesday,0
11,11,1,24,Tuesday,0
11,11,2,1,Wednesday,0
11,11,2,2,Wednesday,0
11,11,2,3,Wednesday,0
11,11,2,4,Wednesday,0
11,11,2,5,Wednesday,0
11,11,2,6,Wednesday,0
11,11,2,7,Wednesday,0
11,11,2,8,Wednesday,0
11,11,2,9,Wednesday,0
11,11,2,10,Wednesday,0
11,11,2,11,Wednesday,0
11,11,2,12,Wednesday,0
11,11,2,13,Wednesday,0
11,11,2,14,Wednesday,0
11,11,2,15,Wednesday,0
11,11,2,16,Wednesday,0
11,11,2,17,Wednesday,0
11,11,2,18,Wednesday,0
11,11,2,19,Wednesday,0
11,11,2,20,Wednesday,0
11,11,2,21,Wednesday,0
11,11,2,22,Wednesday,0
11,11,2,23,Wednesday,0
11,11,2,24,Wednesday,0
11,11,3,1,Thursday,0
11,11,3,2,Thursday,0
11,11,3,3,Thursday,0
11,11,3,4,Thursday,0
11,11,3,5,Thursday,0
11,11,3,6,Thursday,0
11,11,3,7,Thursday,0
11,11,3,8,Thursday,0
11,11,3,9,Thursday,0
11,11,3,10,Thursday,0
11,11,3,11,Thursday,0
11,11,3,12,Thursday,0
11,11,3,13,Thursday,0
11,11,3,14,Thursday,0
11,11,3,15,Thursday,0
11,11,3,16,Thursday,0
11,11,3,17,Thursday,0
11,11,3,18,Thursday,0
11,11,3,19,Thursday,0
11,11,3,20,Thursday,0
11,11,3,21,Thursday,0
11,11,3,22,Thursday,0
11,11,3,23,Thursday,0
11,11,3,24,Thursday,0
11,11,4,1,Friday,0
11,11,4,2,Friday,0
11,11,4,3,Friday,0
11,11,4,4,Friday,0
11,11,4,5,Friday,0
11,11,4,6,Friday,0
11,11,4,7,Friday,0
11,11,4,8,Friday,0
11,11,4,9,Friday,0
11,11,4,10,Friday,0
11,11,4,11,Friday,0
11,11,4,12,Friday,0
11,11,4,13,Friday,0
11,11,4,14,Friday,0
11,11,4,15,Friday,0
11,11,4,16,Friday,0
11,11,4,17,Friday,0
11,11,4,18,Friday,0
11,11,4,19,Friday,0
11,11,4,20,Friday,0
11,11,4,21,Friday,0
11,11,4,22,Friday,0
11,11,4,23,Friday,0
11,11,4,24,Friday,0
11,11,5,1,Saturday,0
11,11,5,2,Saturday,0
11,11,5,3,Saturday,0
11,11,5,4,Saturday,0
11,11,5,5,Saturday,0
11,11,5,6,Saturday,0
11,11,5,7,Saturday,0
11,11,5,8,Saturday,0
11,11,5,9,Saturday,0
11,11,5,10,Saturday,0
11,11,5,11,Saturday,0
11,11,5,12,Saturday,0
11,11,5,13,Saturday,0
11,11,5,14,Saturday,0
11,11,5,15,Saturday,0
11,11,5,16,Saturday,0
11,11,5,17,Saturday,0
11,11,5,18,Saturday,0
11,11,5,19,Saturday,0
11,11,5,20,Saturday,0
11,11,5,21,Saturday,0
11,11,5,22,Saturday,0
11,11,5,23,Saturday,0
11,11,5,24,Saturday,0
11,11,6,1,Sunday,0
11,11,6,2,Sunday,0
11,11,6,3,Sunday,0
11,11,6,4,Sunday,0
11,11,6,5,Sunday,0
11,11,6,6,Sunday,0
11,11,6,7,Sunday,0
11,11,6,8,Sunday,0
11,11,6,9,Sunday,0
11,11,6,10,Sunday,0
11,11,6,11,Sunday,0
11,11,6,12,Sunday,0
11,11,6,13,Sunday,0
11,11,6,14,Sunday,0
11,11,6,15,Sunday,0
11,11,6,16,Sunday,0
11,11,6,17,Sunday,0
11,11,6,18,Sunday,0
11,11,6,19,Sunday,0
11,11,6,20,Sunday,0
11,11,6,21,Sunday,0
11,11,6,22,Sunday,0
11,11,6,23,Sunday,0
11,11,6,24,Sunday,0
11,11,7,1,Monday,0
11,11,7,2,Monday,0
11,11,7,3,Monday,0
11,11,7,4,Monday,0
11,11,7,5,Monday,0
11,11,7,6,Monday,0
11,11,7,7,Monday,0
11,11,7,8,Monday,0
11,11,7,9,Monday,0
11,11,7,10,Monday,0
11,11,7,11,Monday,0
11,11,7,12,Monday,0
11,11,7,13,Monday,0
11,11,7,14,Monday,0
11,11,7,15,Monday,0
11,11,7,16,Monday,0
11,11,7,17,Monday,0
11,11,7,18,Monday,0
11,11,7,19,Monday,0
11,11,7,20,Monday,0
11,11,7,21,Monday,0
11,11,7,22,Monday,0
11,11,7,23,Monday,0
11,11,7,24,Monday,0
11,11,8,1,Tuesday,0
11,11,8,2,Tuesday,0
11,11,8,3,Tuesday,0
11,11,8,4,Tuesday,0
11,11,8,5,Tuesday,0
11,11,8,6,Tuesday,0
11,11,8,7,Tuesday,0
11,11,8,8,Tuesday,0
11,11,8,9,Tuesday,0
11,11,8,10,Tuesday,0
11,11,8,11,Tuesday,0
11,11,8,12,Tuesday,0
11,11,8,13,Tuesday,0
11,11,8,14,Tuesday,0
11,11,8,15,Tuesday,0
11,11,8,16,Tuesday,0
11,11,8,17,Tuesday,0
11,11,8,18,Tuesday,0
11,11,8,19,Tuesday,0
11,11,8,20,Tuesday,0
11,11,8,21,Tuesday,0
11,11,8,22,Tuesday,0
11,11,8,23,Tuesday,0
11,11,8,24,Tuesday,0
11,11,9,1,Wednesday,0
11,11,9,2,Wednesday,0
11,11,9,3,Wednesday,0
11,11,9,4,Wednesday,0
11,11,9,5,Wednesday,0
11,11,9,6,Wednesday,0
11,11,9,7,Wednesday,0
11,11,9,8,Wednesday,0
11,11,9,9,Wednesday,0
11,11,9,10,Wednesday,0
11,11,9,11,Wednesday,0
11,11,9,12,Wednesday,0
11,11,9,13,Wednesday,0
11,11,9,14,Wednesday,0
11,11,9,15,Wednesday,0
11,11,9,16,Wednesday,0
11,11,9,17,Wednesday,0
11,11,9,18,Wednesday,0
11,11,9,19,Wednesday,0
11,11,9,20,Wednesday,0
11,11,9,21,Wednesday,0
11,11,9,22,Wednesday,0
11,11,9,23,Wednesday,0
11,11,9,24,Wednesday,0
11,11,10,1,Thursday,0
11,11,10,2,Thursday,0
11,11,10,3,Thursday,0
11,11,10,4,Thursday,0
11,11,10,5,Thursday,0
11,11,10,6,Thursday,0
11,11,10,7,Thursday,0
11,11,10,8,Thursday,0
11,11,10,9,Thursday,0
11,11,10,10,Thursday,0
11,11,10,11,Thursday,0
11,11,10,12,Thursday,0
11,11,10,13,Thursday,0
11,11,10,14,Thursday,0
11,11,10,15,Thursday,0
11,11,10,16,Thursday,0
11,11,10,17,Thursday,0
11,11,10,18,Thursday,0
11,11,10,19,Thursday,0
11,11,10,20,Thursday,0
11,11,10,21,Thursday,0
11,11,10,22,Thursday,0
11,11,10,23,Thursday,0
11,11,10,24,Thursday,0
11,11,11,1,Friday,0
11,11,11,2,Friday,0
11,11,11,3,Friday,0
11,11,11,4,Friday,0
11,11,11,5,Friday,0
11,11,11,6,Friday,0
11,11,11,7,Friday,0
11,11,11,8,Friday,0
11,11,11,9,Friday,0
11,11,11,10,Friday,0
11,11,11,11,Friday,0
11,11,11,12,Friday,0
11,11,11,13,Friday,0
11,11,11,14,Friday,0
11,11,11,15,Friday,0
11,11,11,16,Friday,0
11,11,11,17,Friday,0
11,11,11,18,Friday,0
11,11,11,19,Friday,0
11,11,11,20,Friday,0
11,11,11,21,Friday,0
11,11,11,22,Friday,0
11,11,11,23,Friday,0
11,11,11,24,Friday,0
11,11,12,1,Saturday,0
11,11,12,2,Saturday,0
11,11,12,3,Saturday,0
11,11,12,4,Saturday,0
11,11,12,5,Saturday,0
11,11,12,6,Saturday,0
11,11,12,7,Saturday,0
11,11,12,8,Saturday,0
11,11,12,9,Saturday,0
11,11,12,10,Saturday,0
11,11,12,11,Saturday,0
11,11,12,12,Saturday,0
11,11,12,13,Saturday,0
11,11,12,14,Saturday,0
11,11,12,15,Saturday,0
11,11,12,16,Saturday,0
11,11,12,17,Saturday,0
11,11,12,18,Saturday,0
11,11,12,19,Saturday,0
11,11,12,20,Saturday,0
11,11,12,21,Saturday,0
11,11,12,22,Saturday,0
11,11,12,23,Saturday,0
11,11,12,24,Saturday,0
11,11,13,1,Sunday,0
11,11,13,2,Sunday,0
11,11,13,3,Sunday,0
11,11,13,4,Sunday,0
11,11,13,5,Sunday,0
11,11,13,6,Sunday,0
11,11,13,7,Sunday,0
11,11,13,8,Sunday,0
11,11,13,9,Sunday,0
11,11,13,10,Sunday,0
11,11,13,11,Sunday,0
11,11,13,12,Sunday,0
11,11,13,13,Sunday,0
11,11,13,14,Sunday,0
11,11,13,15,Sunday,0
11,11,13,16,Sunday,0
11,11,13,17,Sunday,0
11,11,13,18,Sunday,0
11,11,13,19,Sunday,0
11,11,13,20,Sunday,0
11,11,13,21,Sunday,0
11,11,13,22,Sunday,0
11,11,13,23,Sunday,0
11,11,13,24,Sunday,0
11,11,14,1,Monday,0
11,11,14,2,Monday,0
11,11,14,3,Monday,0
11,11,14,4,Monday,0
11,11,14,5,Monday,0
11,11,14,6,Monday,0
11,11,14,7,Monday,0
11,11,14,8,Monday,0
11,11,14,9,Monday,0
11,11,14,10,Monday,0
11,11,14,11,Monday,0
11,11,14,12,Monday,0
11,11,14,13,Monday,0
11,11,14,14,Monday,0
11,11,14,15,Monday,0
11,11,14,16,Monday,0
11,11,14,17,Monday,0
11,11,14,18,Monday,0
11,11,14,19,Monday,0
11,11,14,20,Monday,0
11,11,14,21,Monday,0
11,11,14,22,Monday,0
11,11,14,23,Monday,0
11,11,14,24,Monday,0
11,11,15,1,Tuesday,0
11,11,15,2,Tuesday,0
11,11,15,3,Tuesday,0
11,11,15,4,Tuesday,0
11,11,15,5,Tuesday,0
11,11,15,6,Tuesday,0
11,11,15,7,Tuesday,0
11,11,15,8,Tuesday,0
11,11,15,9,Tuesday,0
11,11,15,10,Tuesday,0
11,11,15,11,Tuesday,0
11,11,15,12,Tuesday,0
11,11,15,13,Tuesday,0
11,11,15,14,Tuesday,0
11,11,15,15,Tuesday,0
11,11,15,16,Tuesday,0
11,11,15,17,Tuesday,0
11,11,15,18,Tuesday,0
11,11,15,19,Tuesday,0
11,11,15,20,Tuesday,0
11,11,15,21,Tuesday,0
11,11,15,22,Tuesday,0
11,11,15,23,Tuesday,0
11,11,15,24,Tuesday,0
11,11,16,1,Wednesday,0
11,11,16,2,Wednesday,0
11,11,16,3,Wednesday,0
11,11,16,4,Wednesday,0
11,11,16,5,Wednesday,0
11,11,16,6,Wednesday,0
11,11,16,7,Wednesday,0
11,11,16,8,Wednesday,0
11,11,16,9,Wednesday,0
11,11,16,10,Wednesday,0
11,11,16,11,Wednesday,0
11,11,16,12,Wednesday,0
11,11,16,13,Wednesday,0
11,11,16,14,Wednesday,0
11,11,16,15,Wednesday,0
11,11,16,16,Wednesday,0
11,11,16,17,Wednesday,0
11,11,16,18,Wednesday,0
11,11,16,19,Wednesday,0
11,11,16,20,Wednesday,0
11,11,16,21,Wednesday,0
11,11,16,22,Wednesday,0
11,11,16,23,Wednesday,0
11,11,16,24,Wednesday,0
11,11,17,1,Thursday,0
11,11,17,2,Thursday,0
11,11,17,3,Thursday,0
