"State","MSN","2014"
"NV","LGTCP",1080.00
"NV","LGTCV",122.40
"NY","LGACB",1273.00
"NY","LGACD",25.90
"NY","LGACP",332.00
"NY","LGACV",33.00
"NY","LGCCB",6451.00
"NY","LGCCD",25.07
"NY","LGCCP",1682.00
"NY","LGCCV",161.70
"NY","LGICB",2089.00
"NY","LGICD",31.04
"NY","LGICP",604.00
"NY","LGICV",64.80
"NY","LGRCB",23413.00
"NY","LGRCD",37.01
"NY","LGRCP",6103.00
"NY","LGRCV",866.50
"NY","LGTCB",33225.00
"NY","LGTCD",33.89
"NY","LGTCP",8721.00
"NY","LGTCV",1126.10
"OH","LGACB",1923.00
"OH","LGACD",35.09
"OH","LGACP",501.00
"OH","LGACV",67.50
"OH","LGCCB",3527.00
"OH","LGCCD",23.20
"OH","LGCCP",919.00
"OH","LGCCV",81.80
"OH","LGICB",4786.00
"OH","LGICD",23.79
"OH","LGICP",1383.00
"OH","LGICV",92.00
"OH","LGRCB",17221.00
"OH","LGRCD",34.96
"OH","LGRCP",4489.00
"OH","LGRCV",602.00
"OH","LGTCB",27457.00
"OH","LGTCD",31.78
"OH","LGTCP",7293.00
"OH","LGTCV",843.40
"OK","LGACB",602.00
"OK","LGACD",33.89
"OK","LGACP",157.00
"OK","LGACV",20.40
"OK","LGCCB",1738.00
"OK","LGCCD",22.93
"OK","LGCCP",453.00
"OK","LGCCV",39.90
"OK","LGICB",1214.00
"OK","LGICD",23.51
"OK","LGICP",351.00
"OK","LGICV",28.50
"OK","LGRCB",7041.00
"OK","LGRCD",27.95
"OK","LGRCP",1836.00
"OK","LGRCV",196.80
"OK","LGTCB",10596.00
"OK","LGTCD",26.95
"OK","LGTCP",2797.00
"OK","LGTCV",285.60
"OR","LGACB",868.00
"OR","LGACD",30.93
"OR","LGACP",226.00
"OR","LGACV",26.80
"OR","LGCCB",1115.00
"OR","LGCCD",22.19
"OR","LGCCP",291.00
"OR","LGCCV",24.70
"OR","LGICB",1620.00
"OR","LGICD",23.37
"OR","LGICP",468.00
"OR","LGICV",37.90
"OR","LGRCB",2425.00
"OR","LGRCD",28.85
"OR","LGRCP",632.00
"OR","LGRCV",70.00
"OR","LGTCB",6029.00
"OR","LGTCD",26.44
"OR","LGTCP",1618.00
"OR","LGTCV",159.40
"PA","LGACB",1409.00
"PA","LGACD",28.32
"PA","LGACP",367.00
"PA","LGACV",39.90
"PA","LGCCB",7767.00
"PA","LGCCD",25.56
"PA","LGCCP",2025.00
"PA","LGCCV",198.50
"PA","LGICB",20538.00
"PA","LGICD",31.63
"PA","LGICP",5936.00
"PA","LGICV",649.70
"PA","LGRCB",18832.00
"PA","LGRCD",33.34
"PA","LGRCP",4909.00
"PA","LGRCV",627.90
"PA","LGTCB",48546.00
"PA","LGTCD",31.23
"PA","LGTCP",13237.00
"PA","LGTCV",1516.00
"RI","LGACB",151.00
"RI","LGACD",28.60
"RI","LGACP",39.00
"RI","LGACV",4.30
"RI","LGCCB",414.00
"RI","LGCCD",26.93
"RI","LGCCP",108.00
"RI","LGCCV",11.20
"RI","LGICB",334.00
"RI","LGICD",32.72
"RI","LGICP",96.00
"RI","LGICV",10.90
"RI","LGRCB",1071.00
"RI","LGRCD",46.00
"RI","LGRCP",279.00
"RI","LGRCV",49.30
"RI","LGTCB",1970.00
"RI","LGTCD",38.40
"RI","LGTCP",523.00
"RI","LGTCV",75.70
"SC","LGACB",691.00
"SC","LGACD",22.82
"SC","LGACP",180.00
"SC","LGACV",15.80
"SC","LGCCB",2835.00
"SC","LGCCD",18.70
"SC","LGCCP",739.00
"SC","LGCCV",53.00
"SC","LGICB",1668.00
"SC","LGICD",28.82
"SC","LGICP",482.00
"SC","LGICV",48.10
"SC","LGRCB",4547.00
"SC","LGRCD",34.73
"SC","LGRCP",1185.00
"SC","LGRCV",157.90
"SC","LGTCB",9741.00
"SC","LGTCD",28.21
"SC","LGTCP",2587.00
"SC","LGTCV",274.80
"SD","LGACB",148.00
"SD","LGACD",34.21
"SD","LGACP",39.00
"SD","LGACV",5.10
"SD","LGCCB",1154.00
"SD","LGCCD",22.82
"SD","LGCCP",301.00
"SD","LGCCV",26.30
"SD","LGICB",1204.00
"SD","LGICD",23.39
"SD","LGICP",348.00
"SD","LGICV",28.20
"SD","LGRCB",4188.00
"SD","LGRCD",27.82
"SD","LGRCP",1092.00
"SD","LGRCV",116.50
"SD","LGTCB",6694.00
"SD","LGTCD",26.30
"SD","LGTCP",1779.00
"SD","LGTCV",176.10
"TN","LGACB",1111.00
"TN","LGACD",33.56
"TN","LGACP",290.00
"TN","LGACV",37.30
"TN","LGCCB",1546.00
"TN","LGCCD",23.48
"TN","LGCCP",403.00
"TN","LGCCV",36.30
"TN","LGICB",914.00
"TN","LGICD",24.07
"TN","LGICP",264.00
"TN","LGICV",22.00
"TN","LGRCB",6812.00
"TN","LGRCD",37.01
"TN","LGRCP",1776.00
"TN","LGRCV",252.20
"TN","LGTCB",10383.00
"TN","LGTCD",33.49
"TN","LGTCP",2733.00
"TN","LGTCV",347.70
"TX","LGACB",4717.00
"TX","LGACD",29.41
"TX","LGACP",1230.00
"TX","LGACV",138.70
"TX","LGCCB",7577.00
"TX","LGCCD",23.52
"TX","LGCCP",1975.00
"TX","LGCCV",178.20
"TX","LGICB",1568291.00
"TX","LGICD",15.28
"TX","LGICP",453270.00
"TX","LGICV",23943.20
"TX","LGRCB",17513.00
"TX","LGRCD",32.22
"TX","LGRCP",4565.00
"TX","LGRCV",564.20
"TX","LGTCB",1598099.00
"TX","LGTCD",15.54
"TX","LGTCP",461040.00
"TX","LGTCV",24824.50
"US","LGACB",47160.00
"US","LGACD",29.96
"US","LGACP",12294.00
"US","LGACV",1413.00
"US","LGCCB",151443.00
"US","LGCCD",23.01
"US","LGCCP",39479.00
"US","LGCCV",3484.30
"US","LGICB",2429536.00
"US","LGICD",16.17
"US","LGICP",702188.00
"US","LGICV",39147.20
"US","LGRCB",461913.00
"US","LGRCD",31.62
"US","LGRCP",120415.00
"US","LGRCV",14607.80
"US","LGTCB",3090053.00
"US","LGTCD",19.03
"US","LGTCP",874377.00
"US","LGTCV",58652.30
"UT","LGACB",325.00
"UT","LGACD",30.81
"UT","LGACP",85.00
"UT","LGACV",10.00
"UT","LGCCB",1867.00
"UT","LGCCD",22.20
"UT","LGCCP",487.00
"UT","LGCCV",41.40
"UT","LGICB",734.00
"UT","LGICD",29.23
"UT","LGICP",212.00
"UT","LGICV",21.50
"UT","LGRCB",1649.00
"UT","LGRCD",26.75
"UT","LGRCP",430.00
"UT","LGRCV",44.10
"UT","LGTCB",4575.00
"UT","LGTCD",25.58
"UT","LGTCP",1214.00
"UT","LGTCV",117.00
"VA","LGACB",710.00
"VA","LGACD",22.28
"VA","LGACP",185.00
"VA","LGACV",15.80
"VA","LGCCB",7173.00
"VA","LGCCD",18.58
"VA","LGCCP",1870.00
"VA","LGCCV",133.30
"VA","LGICB",2462.00
"VA","LGICD",28.63
"VA","LGICP",711.00
"VA","LGICV",70.50
"VA","LGRCB",11079.00
"VA","LGRCD",29.08
"VA","LGRCP",2888.00
"VA","LGRCV",322.20
"VA","LGTCB",21423.00
"VA","LGTCD",25.29
"VA","LGTCP",5655.00
"VA","LGTCV",541.80
"VT","LGACB",50.00
"VT","LGACD",25.10
"VT","LGACP",13.00
"VT","LGACV",1.30
"VT","LGCCB",3785.00
"VT","LGCCD",26.67
"VT","LGCCP",987.00
"VT","LGCCV",101.00
"VT","LGICB",248.00
"VT","LGICD",32.41
"VT","LGICP",72.00
"VT","LGICV",8.00
"VT","LGRCB",6020.00
"VT","LGRCD",36.05
"VT","LGRCP",1569.00
"VT","LGRCV",217.00
"VT","LGTCB",10103.00
"VT","LGTCD",32.39
"VT","LGTCP",2641.00
"VT","LGTCV",327.30
"WA","LGACB",1404.00
"WA","LGACD",32.50
"WA","LGACP",366.00
"WA","LGACV",45.60
"WA","LGCCB",3531.00
"WA","LGCCD",23.63
"WA","LGCCP",921.00
"WA","LGCCV",83.40
"WA","LGICB",3578.00
"WA","LGICD",24.89
"WA","LGICP",1034.00
"WA","LGICV",78.40
"WA","LGRCB",6360.00
"WA","LGRCD",29.24
"WA","LGRCP",1658.00
"WA","LGRCV",186.00
"WA","LGTCB",14874.00
"WA","LGTCD",27.24
"WA","LGTCP",3979.00
"WA","LGTCV",393.40
"WI","LGACB",1936.00
"WI","LGACD",34.50
"WI","LGACP",505.00
"WI","LGACV",66.80
"WI","LGCCB",3304.00
"WI","LGCCD",23.04
"WI","LGCCP",861.00
"WI","LGCCV",76.10
"WI","LGICB",5422.00
"WI","LGICD",23.62
"WI","LGICP",1567.00
"WI","LGICV",126.60
"WI","LGRCB",25682.00
"WI","LGRCD",25.64
"WI","LGRCP",6695.00
"WI","LGRCV",658.50
"WI","LGTCB",36344.00
"WI","LGTCD",25.58
"WI","LGTCP",9628.00
"WI","LGTCV",928.00
