"State","MSN","2015"
"US","KSCCB",1371.00
"US","KSCCD",16.85
"US","KSCCP",242.00
"US","KSCCV",23.10
"US","KSICB",1728.00
"US","KSICD",15.06
"US","KSICP",305.00
"US","KSICV",26.00
"US","KSRCB",10118.00
"US","KSRCD",16.81
"US","KSRCP",1784.00
"US","KSRCV",170.10
"US","KSTCB",13217.00
"US","KSTCD",16.58
"US","KSTCP",2331.00
"US","KSTCV",219.20
"UT","KSCCB",2.00
"UT","KSCCD",16.96
"UT","KSCCP",0.00
"UT","KSCCV",0.00
"UT","KSICB",2.00
"UT","KSICD",13.74
"UT","KSICP",0.00
"UT","KSICV",0.00
"UT","KSRCB",1.00
"UT","KSRCD",16.96
"UT","KSRCP",0.00
"UT","KSRCV",0.00
"UT","KSTCB",5.00
"UT","KSTCD",15.90
"UT","KSTCP",1.00
"UT","KSTCV",0.10
"VA","KSCCB",74.00
"VA","KSCCD",16.86
"VA","KSCCP",13.00
"VA","KSCCV",1.20
"VA","KSICB",17.00
"VA","KSICD",16.95
"VA","KSICP",3.00
"VA","KSICV",0.30
"VA","KSRCB",480.00
"VA","KSRCD",16.86
"VA","KSRCP",85.00
"VA","KSRCV",8.10
"VA","KSTCB",571.00
"VA","KSTCD",16.86
"VA","KSTCP",101.00
"VA","KSTCV",9.60
"VT","KSCCB",29.00
"VT","KSCCD",16.97
"VT","KSCCP",5.00
"VT","KSCCV",0.50
"VT","KSICB",16.00
"VT","KSICD",15.66
"VT","KSICP",3.00
"VT","KSICV",0.30
"VT","KSRCB",368.00
"VT","KSRCD",16.97
"VT","KSRCP",65.00
"VT","KSRCV",6.20
"VT","KSTCB",413.00
"VT","KSTCD",16.92
"VT","KSTCP",73.00
"VT","KSTCV",7.00
"WA","KSCCB",8.00
"WA","KSCCD",17.05
"WA","KSCCP",1.00
"WA","KSCCV",0.10
"WA","KSICB",2.00
"WA","KSICD",16.41
"WA","KSICP",0.00
"WA","KSICV",0.00
"WA","KSRCB",22.00
"WA","KSRCD",17.05
"WA","KSRCP",4.00
"WA","KSRCV",0.40
"WA","KSTCB",32.00
"WA","KSTCD",17.01
"WA","KSTCP",6.00
"WA","KSTCV",0.50
"WI","KSCCB",13.00
"WI","KSCCD",16.81
"WI","KSCCP",2.00
"WI","KSCCV",0.20
"WI","KSICB",14.00
"WI","KSICD",17.55
"WI","KSICP",2.00
"WI","KSICV",0.20
"WI","KSRCB",54.00
"WI","KSRCD",16.81
"WI","KSRCP",10.00
"WI","KSRCV",0.90
"WI","KSTCB",80.00
"WI","KSTCD",16.94
"WI","KSTCP",14.00
"WI","KSTCV",1.40
"WV","KSCCB",23.00
"WV","KSCCD",16.97
"WV","KSCCP",4.00
"WV","KSCCV",0.40
"WV","KSICB",20.00
