"State","MSN","2015"
"NJ","RFEIB",125.00
"NJ","RFEID",10.18
"NJ","RFEIP",20.00
"NJ","RFEIV",1.30
"NJ","RFICB",0.00
"NJ","RFICD",0.00
"NJ","RFICP",0.00
"NJ","RFICV",0.00
"NJ","RFTCB",23409.00
"NJ","RFTCD",9.28
"NJ","RFTCP",3723.00
"NJ","RFTCV",217.30
"NM","RFACB",0.00
"NM","RFACD",0.00
"NM","RFACP",0.00
"NM","RFACV",0.00
"NM","RFCCB",0.00
"NM","RFCCD",0.00
"NM","RFCCP",0.00
"NM","RFCCV",0.00
"NM","RFEIB",0.00
"NM","RFEID",0.00
"NM","RFEIP",0.00
"NM","RFEIV",0.00
"NM","RFICB",0.00
"NM","RFICD",0.00
"NM","RFICP",0.00
"NM","RFICV",0.00
"NM","RFTCB",0.00
"NM","RFTCD",0.00
"NM","RFTCP",0.00
"NM","RFTCV",0.00
"NV","RFACB",0.00
"NV","RFACD",0.00
"NV","RFACP",0.00
"NV","RFACV",0.00
"NV","RFCCB",0.00
"NV","RFCCD",0.00
"NV","RFCCP",0.00
"NV","RFCCV",0.00
"NV","RFEIB",0.00
"NV","RFEID",0.00
"NV","RFEIP",0.00
"NV","RFEIV",0.00
"NV","RFICB",0.00
"NV","RFICD",0.00
"NV","RFICP",0.00
"NV","RFICV",0.00
"NV","RFTCB",0.00
"NV","RFTCD",0.00
"NV","RFTCP",0.00
"NV","RFTCV",0.00
"NY","RFACB",30788.00
"NY","RFACD",7.46
"NY","RFACP",4897.00
"NY","RFACV",229.60
"NY","RFCCB",1961.00
"NY","RFCCD",7.83
"NY","RFCCP",312.00
"NY","RFCCV",15.30
"NY","RFEIB",12211.00
"NY","RFEID",8.18
"NY","RFEIP",1942.00
"NY","RFEIV",99.90
"NY","RFICB",2709.00
"NY","RFICD",7.83
"NY","RFICP",431.00
"NY","RFICV",21.20
"NY","RFTCB",47669.00
"NY","RFTCD",7.68
"NY","RFTCP",7582.00
"NY","RFTCV",366.00
"OH","RFACB",41.00
"OH","RFACD",6.13
"OH","RFACP",6.00
"OH","RFACV",0.20
"OH","RFCCB",0.00
"OH","RFCCD",0.00
"OH","RFCCP",0.00
"OH","RFCCV",0.00
"OH","RFEIB",0.00
"OH","RFEID",0.00
"OH","RFEIP",0.00
"OH","RFEIV",0.00
"OH","RFICB",2664.00
"OH","RFICD",10.25
"OH","RFICP",424.00
"OH","RFICV",27.10
"OH","RFTCB",2704.00
"OH","RFTCD",10.19
"OH","RFTCP",430.00
"OH","RFTCV",27.40
"OK","RFACB",0.00
"OK","RFACD",0.00
"OK","RFACP",0.00
"OK","RFACV",0.00
"OK","RFCCB",0.00
"OK","RFCCD",0.00
"OK","RFCCP",0.00
"OK","RFCCV",0.00
"OK","RFEIB",0.00
"OK","RFEID",0.00
"OK","RFEIP",0.00
"OK","RFEIV",0.00
"OK","RFICB",1963.00
"OK","RFICD",10.13
"OK","RFICP",312.00
"OK","RFICV",19.80
"OK","RFTCB",1963.00
"OK","RFTCD",10.13
"OK","RFTCP",312.00
"OK","RFTCV",19.80
"OR","RFACB",1581.00
"OR","RFACD",11.63
"OR","RFACP",251.00
"OR","RFACV",18.40
"OR","RFCCB",0.00
"OR","RFCCD",0.00
"OR","RFCCP",0.00
"OR","RFCCV",0.00
