"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","SD","DFACD"," 1.32"," 1.31"," 1.35"," 1.65"," 2.6"," 2.72"," 2.92"," 3.38"," 3.52"," 5.05"," 7.12"," 8.42"," 8.04"," 7.09"," 7.2"," 6.93"," 6.38"," 6.83"," 6.66"," 7.44"," 8.57"," 8.34"," 8.25"," 8.01"," 7.93"," 7.89"," 8.8"," 8.85"," 7.51"," 8.2"," 11.19"," 10.62"," 9.7"," 10.97"," 13.07"," 17.42"," 19.65"," 21.1"," 27.3"," 17.94"," 21.91"," 27.7"," 28.27"," 28.04"," 27.29"
"2014F","SD","DFACV"," 7.1"," 9.8"," 8.2"," 12.4"," 18.7"," 21.1"," 26.5"," 31.5"," 36.4"," 67.8"," 82"," 89.3"," 99.8"," 89.4"," 96.3"," 93.7"," 79.7"," 90.3"," 87.7"," 94"," 117.5"," 119.8"," 124.8"," 127.3"," 146"," 147.2"," 171.3"," 171.3"," 143"," 164.4"," 222.9"," 223.4"," 257"," 257.2"," 327.8"," 462.4"," 541.9"," 627.6"," 767.9"," 517.1"," 686.2"," 856.8"," 936.4"," 883.4"," 908"
"2014F","SD","DFCCD"," 1.06"," 1.09"," 1.09"," 1.33"," 2.27"," 2.34"," 2.56"," 2.93"," 3.06"," 4.54"," 6.45"," 7.8"," 7.46"," 6.37"," 6.37"," 6.03"," 3.69"," 4.25"," 3.8"," 4.44"," 5.44"," 4.83"," 4.63"," 4.45"," 4.25"," 4.26"," 5.19"," 4.87"," 3.79"," 4.31"," 6.98"," 6.46"," 5.84"," 7.03"," 9.14"," 13.59"," 15.7"," 17.25"," 23.58"," 13.86"," 17.57"," 23.85"," 24.4"," 24.02"," 22.4"
"2014F","SD","DFCCV"," 1.9"," 1.7"," 2"," 2.2"," 3.1"," 3.1"," 2.3"," 1.9"," 2.2"," 9.9"," 13.7"," 11.4"," 12.4"," 8.1"," 9.9"," 10.1"," 6.1"," 11.3"," 8.1"," 6.6"," 7.7"," 5.4"," 6.6"," 6.4"," 6"," 7.5"," 7.6"," 7.5"," 5.2"," 5.1"," 7.9"," 9.4"," 6.1"," 5.3"," 10.3"," 16.1"," 14.4"," 22.5"," 22.7"," 13.8"," 19.8"," 32"," 25.1"," 23.4"," 18.6"
"2014F","SD","DFEID"," .97"," 1.11"," 1.1"," 1.25"," 2.11"," 2.28"," 2.57"," 3"," 3.02"," 4.24"," 6.5"," 7.88"," 6.71"," 5.69"," 6.04"," 5.81"," 3.68"," 4.34"," 4.02"," 4.5"," 5.65"," 4.88"," 4.4"," 4.67"," 3.97"," 3.98"," 5.98"," 4.49"," 3.3"," 4.12"," 6.56"," 6.18"," 5.61"," 8.04"," 8.22"," 12.45"," 15.46"," 17.01"," 19.79"," 12.45"," 18.1"," 23.29"," 20.69"," 23.32"," 22.7"
"2014F","SD","DFEIV"," .3"," .2"," .4"," .2"," .2"," .9"," .4"," .6"," 1.5"," 1.6"," 2.2"," 2.5"," 2"," 1.4"," .9"," 1.3"," .8"," .5"," 1.1"," .9"," 1.1"," 1"," .5"," .9"," 1.2"," 1.1"," 1.1"," .6"," 1.3"," 1.4"," 5.2"," 3.8"," .6"," 2"," 2.7"," 3.8"," 1.7"," 13.7"," 5.7"," 1.7"," 1.9"," 2.8"," 2.1"," 2.8"," 3"
"2014F","SD","DFICD"," .73"," .72"," .71"," .94"," 2.33"," 2.57"," 2.71"," 2.82"," 3.16"," 4.35"," 5.65"," 6.58"," 6.39"," 6.67"," 6.61"," 6.28"," 4.06"," 4.54"," 4.16"," 4.72"," 5.81"," 5.17"," 5.11"," 4.96"," 4.82"," 4.83"," 5.8"," 5.32"," 4.2"," 4.97"," 7.89"," 7.21"," 6.53"," 7.77"," 9.99"," 14.25"," 16.28"," 18.33"," 24.53"," 14.61"," 18.49"," 24.99"," 25.19"," 24.58"," 22.94"
"2014F","SD","DFICV"," 9.9"," 9.8"," 9.7"," 10.7"," 21.8"," 24.5"," 19.1"," 16.2"," 26"," 67.6"," 54"," 60.9"," 64.6"," 56"," 68.2"," 63.5"," 63.3"," 69.7"," 68.1"," 65.4"," 80.5"," 70.3"," 64.5"," 73.1"," 72.1"," 61.8"," 77.1"," 63.6"," 46.8"," 58.9"," 88.6"," 83"," 67.5"," 79.2"," 101.6"," 149.5"," 160.2"," 223.4"," 271.4"," 164.3"," 187.4"," 327.6"," 285.8"," 314"," 249.7"
"2014F","SD","DFISB"," 13581"," 13616"," 13617"," 11398"," 9365"," 9526"," 7044"," 5756"," 8225"," 15518"," 9550"," 9257"," 10106"," 8404"," 10322"," 10100"," 15597"," 15352"," 16353"," 13872"," 13845"," 13596"," 12603"," 14740"," 14969"," 12815"," 13296"," 11961"," 11129"," 11846"," 11228"," 11512"," 10332"," 10198"," 10171"," 10495"," 9840"," 12192"," 11064"," 11252"," 10137"," 13109"," 11345"," 12775"," 10885"
"2014F","SD","DFRCD"," 1.28"," 1.36"," 1.36"," 1.58"," 2.51"," 2.55"," 2.8"," 3.2"," 3.38"," 4.83"," 6.92"," 8.3"," 8.07"," 7.36"," 7.26"," 7.64"," 5.45"," 4.64"," 3.95"," 5.35"," 5.52"," 5.13"," 5.77"," 5.98"," 5.54"," 4.99"," 6.85"," 6.83"," 5.74"," 6.18"," 8.95"," 8.73"," 7.8"," 9.23"," 10.94"," 15.02"," 17.21"," 19.28"," 23.61"," 15.95"," 19.26"," 26.82"," 26.72"," 27.7"," 26.77"
"2014F","SD","DFRCV"," 5.7"," 5.4"," 6.2"," 6.5"," 8.7"," 8.5"," 6.4"," 5.2"," 6.2"," 26.6"," 30.7"," 33.8"," 41.1"," 26"," 31.5"," 34.4"," 34.8"," 25.5"," 22.3"," 32.7"," 30.1"," 24"," 15.8"," 20.7"," 15.7"," 14.6"," 24.8"," 18.4"," 12.8"," 12.1"," 18.3"," 18.6"," 12.1"," 16.9"," 15.7"," 20"," 21.9"," 19.7"," 29.8"," 11.6"," 14.2"," 18.8"," 16.8"," 14.8"," 13.2"
"2014F","SD","DFRFB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","SD","DFTCD"," .97"," 1"," 1"," 1.29"," 2.44"," 2.6"," 2.81"," 3.16"," 3.34"," 4.68"," 6.53"," 7.7"," 7.44"," 6.94"," 6.95"," 6.76"," 5.08"," 5.36"," 4.98"," 5.82"," 6.84"," 6.5"," 6.63"," 6.39"," 6.36"," 6.38"," 7.41"," 7.33"," 6.12"," 6.84"," 9.76"," 9.2"," 8.69"," 9.89"," 12.01"," 16.36"," 18.64"," 20.12"," 26.32"," 16.9"," 20.95"," 26.8"," 27.39"," 26.98"," 26.14"
"2014F","SD","DFTCV"," 24.8"," 27"," 26.5"," 31.9"," 52.5"," 58.2"," 54.6"," 55.5"," 72.4"," 173.5"," 182.6"," 197.9"," 219.8"," 180.9"," 206.8"," 202.9"," 184.7"," 197.3"," 187.2"," 199.7"," 236.8"," 220.5"," 212.1"," 228.4"," 241"," 232.1"," 282"," 261.4"," 209.1"," 241.8"," 342.9"," 338.2"," 343.3"," 360.6"," 458"," 651.8"," 740.1"," 907"," 1097.5"," 708.5"," 909.5"," 1238.1"," 1266.1"," 1238.4"," 1192.5"
"2014F","SD","DFTXD"," .97"," 1"," 1"," 1.29"," 2.44"," 2.61"," 2.81"," 3.16"," 3.35"," 4.69"," 6.53"," 7.69"," 7.44"," 6.95"," 6.96"," 6.77"," 5.09"," 5.36"," 4.99"," 5.83"," 6.85"," 6.51"," 6.64"," 6.4"," 6.37"," 6.4"," 7.42"," 7.34"," 6.15"," 6.86"," 9.84"," 9.25"," 8.69"," 9.9"," 12.04"," 16.39"," 18.64"," 20.18"," 26.36"," 16.91"," 20.96"," 26.81"," 27.41"," 26.99"," 26.15"
"2014F","SD","DFTXV"," 24.5"," 26.7"," 26.1"," 31.7"," 52.3"," 57.3"," 54.3"," 54.9"," 70.9"," 171.9"," 180.4"," 195.5"," 217.8"," 179.5"," 205.9"," 201.6"," 183.9"," 196.8"," 186.1"," 198.8"," 235.7"," 219.5"," 211.6"," 227.5"," 239.9"," 231"," 280.9"," 260.8"," 207.8"," 240.4"," 337.7"," 334.4"," 342.7"," 358.6"," 455.3"," 648.1"," 738.4"," 893.2"," 1091.8"," 706.8"," 907.6"," 1235.3"," 1264"," 1235.6"," 1189.5"
"2014F","SD","DKEID"," .97"," 1.11"," 1.1"," 1.25"," 2.11"," 2.29"," 2.57"," 3"," 3.02"," 4.24"," 6.5"," 7.88"," 6.71"," 5.69"," 6.04"," 5.81"," 3.68"," 4.34"," 4.02"," 4.5"," 5.65"," 4.88"," 4.4"," 4.67"," 3.97"," 3.98"," 5.98"," 4.49"," 3.3"," 4.12"," 6.56"," 6.18"," 5.61"," 8.04"," 8.22"," 12.45"," 15.46"," 17.01"," 19.79"," 12.45"," 18.1"," 23.29"," 20.69"," 23.32"," 22.7"
