"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","OK","CLTXD"," .7"," .72"," .56"," .37"," .81"," .96"," 1.31"," 1.24"," 1.48"," 1.67"," 1.42"," 1.55"," 1.77"," 1.77"," 1.76"," 1.79"," 1.85"," 1.96"," 1.44"," 1.39"," 1.3"," 1.3"," 1.38"," 1.39"," 1.5"," 1.36"," 1.34"," 1.45"," 1.27"," 1.29"," 1.61"," 1.38"," 1.74"," 1.72"," 1.58"," 1.61"," 1.88"," 1.95"," 2.13"," 3.98"," 3.55"," 3.6"," 3.88"," 3.72"," 3.45"
"2014F","OK","CLTXV"," .1"," .1"," .1"," 1.5"," 3.4"," .5"," 2"," 6.2"," 12.3"," 14.3"," 8.9"," 22.5"," 25.8"," 22.5"," 26.6"," 32.8"," 30.5"," 25.4"," 17.5"," 19.7"," 16.5"," 21"," 22.9"," 37.2"," 24.2"," 45.1"," 22.1"," 29.6"," 20.7"," 21.8"," 22.8"," 20"," 25.4"," 24.7"," 23.9"," 24.8"," 28.4"," 30.1"," 31.1"," 48"," 44"," 42.5"," 44.7"," 45.3"," 45.9"
"2014F","OK","CLXCD"," .65"," .66"," .5"," .36"," .81"," .96"," 1.31"," 1.14"," 1.14"," 1.22"," 1.24"," 1.46"," 1.66"," 1.74"," 1.73"," 1.69"," 1.65"," 1.58"," 1.48"," 1.36"," 1.4"," 1.32"," 1.24"," 1.25"," 1.04"," 1.03"," .99"," .95"," .93"," .93"," .97"," .92"," .97"," 1"," 1.05"," 1.04"," 1.13"," 1.2"," 1.35"," 1.72"," 1.78"," 1.81"," 2.04"," 2.08"," 2.02"
"2014F","OK","CLXCV"," .1"," .1"," .1"," 1.5"," 3.4"," .5"," 2"," 14.1"," 50"," 73.9"," 132.4"," 230.6"," 337.3"," 380.6"," 400.4"," 400.2"," 360.3"," 379.9"," 398.8"," 368.4"," 390.1"," 412"," 407.5"," 443.8"," 347.8"," 379.7"," 370.2"," 371.3"," 342.5"," 335.4"," 368.8"," 347.5"," 377.7"," 395.4"," 392.1"," 412.2"," 432.7"," 447.9"," 529.9"," 640.4"," 614.8"," 686.1"," 666.2"," 697.9"," 680"
"2014F","OK","DFACD"," 1.11"," 1.12"," 1.13"," 1.48"," 2.47"," 2.61"," 2.8"," 3.24"," 3.38"," 5.26"," 7.3"," 8.61"," 8.16"," 7.25"," 7.31"," 7.15"," 5.92"," 6.45"," 6.17"," 6.64"," 8"," 7.59"," 7.34"," 7.31"," 7.14"," 7.04"," 7.93"," 7.71"," 6.48"," 7.34"," 9.7"," 9.04"," 8.49"," 9.77"," 11.82"," 16.24"," 18.33"," 20.1"," 26.25"," 16.61"," 20.43"," 26.97"," 27.54"," 27.31"," 26.56"
"2014F","OK","DFACV"," 21.7"," 18.1"," 24.6"," 35.4"," 61.7"," 73"," 92.7"," 117.3"," 132.7"," 249.9"," 341.7"," 490.4"," 459.2"," 422"," 434.8"," 441.8"," 339.4"," 399"," 396.7"," 421.9"," 523.4"," 458.4"," 486.8"," 533.6"," 534.6"," 552.8"," 741.7"," 756.5"," 666.6"," 804.4"," 1387.2"," 1609.4"," 1330.6"," 1513.8"," 1291.5"," 2295.8"," 2959.5"," 3384.6"," 4601.4"," 2551"," 3183.5"," 4290.7"," 4054.9"," 3836.5"," 4015.6"
"2014F","OK","DFCCD"," .82"," .83"," .82"," 1.03"," 2.05"," 2.12"," 2.37"," 2.69"," 2.79"," 4.43"," 6.31"," 7.65"," 7.21"," 6.25"," 6.31"," 5.99"," 3.66"," 4.21"," 3.8"," 4.44"," 5.47"," 4.85"," 4.66"," 4.48"," 4.27"," 4.28"," 5.22"," 4.89"," 3.81"," 4.33"," 7.01"," 6.49"," 5.87"," 7.06"," 9.18"," 13.65"," 15.78"," 17.33"," 23.69"," 13.93"," 17.65"," 23.97"," 24.51"," 24.14"," 22.5"
"2014F","OK","DFCCV"," .5"," .8"," 1.7"," 2.5"," 4.9"," 5"," 7.5"," 7.7"," 9.6"," 5.4"," 11.6"," 23.3"," 6.6"," 21.7"," 26.9"," 25.5"," 6.3"," 11"," 14.6"," 19.2"," 19.9"," 13.7"," 10.1"," 8.5"," 5.9"," 6.7"," 11.6"," 16.1"," 13.7"," 9.1"," 9.9"," 25.4"," 11.9"," 4"," 15.7"," 20"," 26.7"," 47.4"," 84"," 59.7"," 66.4"," 74.2"," 97.3"," 81.9"," 83.3"
"2014F","OK","DFEID"," .56"," .52"," .66"," 1.29"," 1.63"," 1.92"," 2.14"," 2.69"," 2.61"," 5.09"," 5.3"," 7.08"," 6.71"," 5.81"," 5.84"," 5.54"," 2.9"," 3.91"," 3.42"," 4.15"," 7.28"," 4.09"," 4.36"," 3.5"," 3.7"," 2.53"," 4.07"," 4.09"," 2.92"," 4.96"," 5.86"," 6.33"," 4.84"," 5.93"," 7.45"," 12.35"," 13.31"," 16.39"," 15.55"," 14.13"," 17.91"," 21.51"," 22.77"," 22.33"," 21.15"
"2014F","OK","DFEIV"," .2"," .1"," .2"," .4"," .4"," .6"," .6"," 1.1"," 1.3"," 1.8"," 1.8"," 1.5"," 2.2"," 1.7"," 2"," 2.5"," 1.9"," 1.5"," 1.1"," 1.3"," 1.2"," .6"," .5"," .4"," .4"," .3"," 2"," .5"," .3"," .7"," 2.6"," 9.4"," .5"," 5.3"," 1.4"," 1.6"," 3.6"," 5.6"," 2.1"," 1.9"," 2.5"," 3.8"," 2.8"," 2.3"," 2.7"
