"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","DE","DFCCD"," 1.12"," 1.14"," 1.14"," 1.32"," 2.23"," 2.39"," 2.57"," 2.98"," 3.1"," 4.45"," 6.3"," 7.93"," 7.48"," 6.53"," 6.55"," 6.27"," 4.58"," 4.36"," 4.26"," 4.75"," 5.62"," 4.95"," 4.67"," 4.38"," 4.24"," 4.06"," 5.07"," 5.02"," 3.93"," 4.17"," 6.4"," 6.32"," 5.97"," 7.4"," 8.98"," 12.89"," 15.13"," 16.42"," 23.46"," 14.15"," 17.3"," 22.5"," 23.79"," 23.5"," 20.81"
"2014F","DE","DFCCV"," 5.1"," 5.3"," 5.7"," 6.2"," 9.8"," 10"," 11.9"," 13.5"," 12.5"," 14.8"," 23.3"," 29.2"," 18"," 11.5"," 13.6"," 13.6"," 7.3"," 10.5"," 11.1"," 9.2"," 13.1"," 14.7"," 11"," 9"," 7.1"," 6.7"," 11.3"," 9.9"," 6.6"," 7.9"," 10.2"," 11.2"," 11.8"," 13"," 15.7"," 17.8"," 24.8"," 22.7"," 25.7"," 22"," 22.1"," 23.8"," 25.4"," 24"," 27.9"
"2014F","DE","DFEID"," .47"," .71"," .7"," 1.02"," 2.08"," 2.18"," 2.37"," 2.48"," 2.46"," 3.84"," 6.21"," 7.44"," 7.07"," 6.05"," 5.94"," 5.51"," 3.5"," 3.99"," 3.51"," 3.9"," 4.58"," 4.62"," 4.44"," 3.96"," 4.19"," 3.73"," 5.13"," 4.41"," 3.16"," 3.92"," 6.65"," 4.99"," 5.15"," 7.18"," 8.2"," 12.98"," 13.88"," 15.22"," 20.26"," 11.59"," 16.04"," 21.93"," 22.91"," 22.83"," 22.19"
"2014F","DE","DFEIV"," .8"," .7"," .4"," 1.1"," 3.8"," 1.7"," 1.5"," 2.7"," 2.5"," 2.6"," 6.8"," 5.2"," 3.4"," 4.7"," 4.8"," 3.2"," 2.3"," 3.1"," 3.5"," 6.3"," 2.9"," 3.2"," 3.3"," 2.4"," 6"," 3.5"," 6.6"," 3.1"," 2.2"," 4.9"," 10.1"," 6.4"," 5.4"," 22.2"," 4"," 7.3"," 5.9"," 5"," 10.1"," 7.7"," 9"," 6.6"," 4.7"," 3.4"," 9.1"
"2014F","DE","DFICD"," .78"," .79"," .78"," .9"," 1.98"," 2.19"," 2.36"," 2.69"," 2.84"," 3.93"," 5.71"," 6.83"," 7.11"," 6.16"," 6.16"," 6.12"," 4.15"," 4.21"," 3.84"," 4.44"," 5.71"," 5.1"," 4.84"," 4.67"," 4.6"," 4.91"," 5.77"," 5.51"," 4.53"," 4.9"," 7.12"," 6.34"," 5.88"," 7.07"," 8.89"," 12.73"," 15.43"," 16.73"," 23.13"," 14.27"," 17.04"," 22.88"," 23.67"," 23.02"," 21.34"
"2014F","DE","DFICV"," 3.6"," 4"," 4"," 4.7"," 9.3"," 12.7"," 12.9"," 16.6"," 13.2"," 15.7"," 20.5"," 15.7"," 16.4"," 14.7"," 17.2"," 16.6"," 11.1"," 11.8"," 11.4"," 12.9"," 17.1"," 15.2"," 11.2"," 10.5"," 10.1"," 9.4"," 16.7"," 14.3"," 11.2"," 13.5"," 19.9"," 21.5"," 20.6"," 20.6"," 23.6"," 41.2"," 42.1"," 42.4"," 41.6"," 45.5"," 28.1"," 38.8"," 31.3"," 29.3"," 33.8"
"2014F","DE","DFISB"," 4625"," 5027"," 5089"," 5250"," 4717"," 5806"," 5467"," 6181"," 4661"," 3990"," 3587"," 2304"," 2309"," 2392"," 2786"," 2705"," 2683"," 2795"," 2967"," 2907"," 2989"," 2974"," 2313"," 2251"," 2195"," 1917"," 2895"," 2599"," 2479"," 2748"," 2788"," 3392"," 3502"," 2907"," 2659"," 3234"," 2726"," 2537"," 1797"," 3191"," 1648"," 1694"," 1323"," 1272"," 1586"
"2014F","DE","DFRCD"," 1.42"," 1.44"," 1.45"," 1.69"," 2.58"," 2.71"," 2.9"," 3.32"," 3.45"," 4.92"," 6.88"," 8.46"," 8.03"," 7.64"," 7.9"," 7.54"," 6.13"," 5.72"," 5.78"," 6.36"," 7.63"," 7.19"," 6.66"," 6.48"," 6.45"," 6.28"," 7.1"," 7.1"," 6.19"," 6.38"," 9.17"," 8.91"," 8.4"," 10.34"," 11.33"," 14.98"," 17.23"," 18.76"," 23.16"," 17.59"," 21.45"," 24.66"," 28.04"," 27.14"," 26.48"
"2014F","DE","DFRCV"," 16.8"," 17.4"," 18.8"," 20.5"," 29.4"," 29.4"," 34.9"," 39"," 36"," 42.3"," 52.7"," 50.7"," 41.8"," 60.8"," 73.9"," 65.3"," 42"," 51"," 53.7"," 54.4"," 51.1"," 49.3"," 47"," 45.7"," 49.3"," 40.7"," 45.1"," 37.4"," 29"," 33.8"," 60.7"," 52"," 48.4"," 65.5"," 63.6"," 79.1"," 70.7"," 69.3"," 77.7"," 60.5"," 71.3"," 66.1"," 58.7"," 67.5"," 71.3"
"2014F","DE","DFRFB"," 0"," 0"," 0"," 5"," 319"," 478"," 237"," 382"," 411"," 0"," 0"," 61"," 95"," 58"," 96"," 48"," 47"," 11"," 8"," 14"," 16"," 26"," 26"," 15"," 16"," 56"," 36"," 32"," 29"," 17"," 33"," 78"," 68"," 80"," 65"," 98"," 3"," 2"," 2"," 0"," 0"," 3"," 0"," 0"," 0"
