"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","KS","CLTXD"," .47"," .52"," .52"," .46"," .96"," .92"," 1.19"," 1.05"," 1.29"," 1.57"," 1.32"," 1.54"," 1.72"," 1.75"," 1.77"," 1.69"," 1.74"," 1.59"," 1.42"," 1.28"," 1.18"," 1.26"," 1.31"," 1.4"," 1.35"," 1.33"," 1.27"," 1.3"," 1.25"," 1.33"," 1.27"," 1.49"," 1.52"," 1.52"," 1.54"," 1.68"," 2"," 2.12"," 2.44"," 2.53"," 2.61"," 2.44"," 2.85"," 2.49"," 2.46"
"2014F","KS","CLTXV"," 1.1"," 1"," 1.1"," 1.3"," 2.9"," 2.5"," 2.2"," 3.8"," 3.3"," 8.2"," 9.6"," 11.8"," 14.1"," 10.9"," 11.8"," 13.2"," 9.8"," 8.7"," 6.5"," 5.4"," 4.5"," 4.6"," 5.1"," 5.3"," 5.5"," 5.7"," 7.4"," 4.4"," 3.4"," 3.8"," 4.4"," 5.8"," 6.5"," 5.8"," 7.7"," 8.4"," 11.4"," 12.2"," 9.8"," 6.3"," 6.9"," 6.1"," 5.7"," 5.1"," 7.3"
"2014F","KS","CLXCD"," .34"," .35"," .36"," .33"," .41"," .68"," .75"," .76"," .91"," 1.01"," 1.08"," 1.2"," 1.36"," 1.43"," 1.51"," 1.41"," 1.33"," 1.27"," 1.24"," 1.24"," 1.24"," 1.23"," 1.18"," 1.03"," 1.03"," 1.03"," 1"," 1.02"," .98"," .96"," .99"," 1.05"," .99"," 1.02"," 1.03"," 1.13"," 1.21"," 1.24"," 1.42"," 1.44"," 1.52"," 1.76"," 1.84"," 1.78"," 1.8"
"2014F","KS","CLXCV"," 3.7"," 3.7"," 4.4"," 8.2"," 16"," 42.5"," 55.3"," 68.1"," 123.9"," 149.6"," 207"," 254.8"," 288.1"," 330.1"," 415.1"," 365.8"," 334.4"," 340.5"," 334.5"," 332.1"," 337.3"," 329.4"," 299.1"," 310.7"," 309.8"," 297.1"," 337.2"," 318.5"," 304.2"," 315.3"," 358.2"," 373.3"," 387.3"," 397.1"," 399"," 428.8"," 439.2"," 492.8"," 529.6"," 511.7"," 546.4"," 608.8"," 566"," 580.8"," 568.5"
"2014F","KS","DFACD"," 1.18"," 1.18"," 1.23"," 1.56"," 2.57"," 2.7"," 2.8"," 3.14"," 3.29"," 5.02"," 7.05"," 8.18"," 7.9"," 6.96"," 7.02"," 6.75"," 6.43"," 6.69"," 6.21"," 6.87"," 8.28"," 7.94"," 7.8"," 7.76"," 7.62"," 7.57"," 8.5"," 8.35"," 7.05"," 7.89"," 10.36"," 9.91"," 9.41"," 10.84"," 12.89"," 17.08"," 19.15"," 20.72"," 27.08"," 17.41"," 21.19"," 27.85"," 28.44"," 28.26"," 27.51"
"2014F","KS","DFACV"," 32.2"," 35.8"," 37.4"," 53.7"," 91.2"," 92.9"," 93"," 117.7"," 145.5"," 311.5"," 426.9"," 443"," 427.5"," 379.6"," 374.5"," 387.3"," 331.8"," 463"," 414.5"," 436.4"," 562.3"," 486.8"," 443.4"," 456.3"," 406.6"," 558.5"," 544.2"," 507.4"," 423.7"," 461.5"," 573.6"," 553.7"," 607.5"," 715"," 829.6"," 1274.4"," 1450.7"," 1693.1"," 2226.7"," 1454.9"," 1679.4"," 2202.1"," 2267.5"," 2751.4"," 3012.1"
"2014F","KS","DFCCD"," 1.03"," 1.11"," 1.12"," 1.24"," 2.29"," 2.45"," 2.67"," 3.01"," 3.07"," 4.8"," 6.49"," 7.8"," 7.46"," 6.31"," 6.31"," 5.97"," 3.69"," 4.21"," 3.8"," 4.45"," 5.46"," 4.84"," 4.66"," 4.49"," 4.28"," 4.3"," 5.24"," 4.91"," 3.82"," 4.35"," 7.04"," 6.51"," 5.89"," 7.11"," 9.25"," 13.76"," 15.9"," 17.46"," 23.87"," 14.04"," 17.87"," 24.38"," 24.93"," 24.54"," 22.86"
"2014F","KS","DFCCV"," .7"," .7"," 1.1"," 1.4"," 2.5"," 3"," 5.4"," 6.1"," 7.1"," 22.9"," 13.6"," 13.5"," 6.3"," 33.8"," 41.5"," 25.2"," 7.7"," 7.3"," 9"," 10.1"," 10.4"," 10.2"," 13.5"," 16.9"," 11.3"," 14.1"," 16.9"," 13.5"," 9.8"," 12"," 23.4"," 30.6"," 21.8"," 27.1"," 31"," 19.6"," 26.8"," 26.9"," 41.5"," 25"," 25.3"," 39.3"," 53.8"," 46.5"," 43.6"
"2014F","KS","DFEID"," .62"," .82"," .8"," 1.36"," 2.1"," 2.08"," 2.25"," 2.62"," 2.65"," 3.52"," 5.74"," 7.12"," 6.9"," 6.03"," 6.11"," 5.55"," 3.36"," 3.87"," 3.43"," 4.33"," 5.4"," 4.32"," 4.38"," 4.16"," 4.05"," 3.69"," 4.6"," 4.49"," 3.28"," 4.39"," 6.78"," 6.02"," 5.51"," 6.33"," 8.85"," 12.97"," 15.5"," 16.61"," 22.2"," 12.83"," 16.27"," 22.21"," 22.93"," 22.41"," 20.71"
"2014F","KS","DFEIV"," .6"," .9"," 1"," 2.3"," 7.4"," 18.6"," 14.4"," 12.1"," 11.7"," 11.8"," 12.8"," 11.1"," 10.6"," 9.2"," 7.6"," 6.3"," 3.4"," 3"," 3.2"," 4.8"," 4.1"," 3.8"," 2.6"," 3.1"," 3.1"," 3.2"," 4.7"," 4.3"," 5.6"," 7.5"," 10.6"," 6.8"," 3.9"," 5.4"," 5.4"," 10.2"," 11"," 9"," 11.7"," 6.4"," 9.2"," 11.1"," 10.4"," 14.1"," 13.9"
